Murcko_scafold,count,source
O=C(CNc1ccccc1)N[C@H]1CC[C@H]1NC1CCOCC1,1,RNA non-binders
O=S(=O)(c1ccccc1)N1CCC[C@H](Cn2ccnn2)C1,1,RNA non-binders
O=C(CS[C@H]1Nc2sc3c(c2C(=O)N1c1ccccc1)CCC3)c1ccccc1,1,RNA non-binders
c1ccc(CNc2ncnc3[nH]c(-c4ccc(CN5CCNCC5)cc4)cc23)cc1,1,RNA non-binders
c1ccc(C2=Nc3cnccc3NC2)cc1,1,RNA non-binders
c1ccc(Cn2ccc3cc(Nc4nccc(NC5CCCCC5)n4)ccc32)cc1,1,RNA non-binders
c1nc(NC[C@H]2CCCCO2)cc(NC2CC2)n1,1,RNA non-binders
O=C(Cc1ccc2[nH]c3ccccc3c2c1)N1CC[C@@H](C2CC2)C1,1,RNA non-binders
c1cnc(Oc2cccc(CNC[C@H]3CCCN3)c2)nc1,1,RNA non-binders
c1csc(-c2ccnc(-n3cncn3)n2)c1,1,RNA non-binders
O=C1N(CCC2CCCCC2)CCC[C@@]12CCNC2,1,RNA non-binders
O=C(NCCCNc1ncc2ccccc2n1)[C@@H]1CCCO1,1,RNA non-binders
O=C(/N=c1\cccc2[nH]snc1-2)Nc1ccccc1,1,RNA non-binders
O=C(c1ccc2[nH]c(NCc3ccccc3)nc2c1)N1CCC1,1,RNA non-binders
O=S(=O)(c1csc(-c2cc[nH]n2)c1)N1CC[C@@H](C2CC2)C1,1,RNA non-binders
S=C1NCCS1,1,RNA non-binders
c1coc(CNc2nc(-c3ccncc3)nc3c2CCNCC3)c1,1,RNA non-binders
c1ccc2c(c1)oc1c(-c3cn(C[C@H]4CCCN4)nn3)cccc12,1,RNA non-binders
c1ncc2c(ccc3[nH]ccc32)n1,1,RNA non-binders
c1ccc(-n2cnnn2)cc1,1,RNA non-binders
c1ccc(NCCn2cc(-c3cccnc3)nn2)cc1,1,RNA non-binders
O=C1CCC2C(=CC[C@H]3[C@@H]4CCCC4CC[C@H]23)N1,1,RNA non-binders
O=C1c2ccccc2N=C2C1CCN2c1ccccc1,1,RNA non-binders
c1ccc(-c2nn(-c3ccccc3)[n+](-c3ccccc3)n2)cc1,1,RNA non-binders
c1ccc(C(CCN2CCc3ccccc3C2)c2ccccc2)cc1,1,RNA non-binders
O=c1c2cc3c(=O)n(-c4ccc(S(=O)(=O)c5ccccc5)cc4)c(=O)c3cc2c(=O)n1-c1ccc(S(=O)(=O)c2ccccc2)cc1,1,RNA non-binders
O=C(c1ccccc1)[C@@H]1N=NC[C@H]1c1ccccc1,1,RNA non-binders
O=C1CC=CN1,1,RNA non-binders
O=c1ccn(S(=O)(=O)c2ccccc2)o1,1,RNA non-binders
c1ccc(CNC23CN4CN(CN(C4)C2)C3)cc1,1,RNA non-binders
O=C1CCCc2nc(NCc3ccco3)ncc21,1,RNA non-binders
O=C1NCCO1,1,RNA non-binders
O=C1N=Cc2ccccc21,1,RNA non-binders
c1coc(CN2CCc3cnc(CC4CC4)nc3CC2)c1,1,RNA non-binders
O=C(c1ccc2nc3c(cc2c1)CCCO3)C1CCCCC1,1,RNA non-binders
O=C(Nc1ccccc1)Nc1nnc(-c2ccncc2)s1,1,RNA non-binders
c1csc(COc2ccc(CNc3ccc(N4CCNCC4)cc3)cc2)c1,1,RNA non-binders
O=C(Nc1ccccc1)[C@H]1CCN1C(=O)CC1CCCCC1,1,RNA non-binders
O=C1CN=C(c2ccccn2)c2ccccc2N1,1,RNA non-binders
c1n[nH]cc1CCNCC1CCCNC1,1,RNA non-binders
c1ccc(-n2nnnc2N2CCCNCC2)cc1,1,RNA non-binders
O=C(c1ccccc1)c1cc2c3c(c(-c4ccoc4)nc2o1)COCC3,1,RNA non-binders
c1cnc2[nH]cnc2c1,1,RNA non-binders
O=C(Oc1cc[nH]n1)c1cccc2ccccc12,1,RNA non-binders
O=C1C[C@@H](C(=O)NCc2cccs2)c2ccccc2N1,1,RNA non-binders
O=C(CCC=CCc1ccc2c(c1)C(=O)OC2)OCCN1CCOCC1,1,RNA non-binders
O=C(Nc1nc2ccccn2n1)c1cccnc1,1,RNA non-binders
O=C(C[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)Nc1cccc2ncccc12,1,RNA non-binders
O=c1ccc([C@@H]2CCC3C2CC[C@H]2C4CC[C@H](O[C@H]5CCCCO5)C=C4CC[C@@H]32)co1,1,RNA non-binders
O=C1C[C@@H](c2ccccc2)CC2=C1CC=CO2,1,RNA non-binders
O=c1[nH]c(=S)[nH]c2[nH]c(SCc3ccccn3)nc12,1,RNA non-binders
c1ccc(-c2nnc3nc(N4CCCCC4)nc(N4CCCCC4)n23)cc1,1,RNA non-binders
c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,1,RNA non-binders
O=C(Nc1ccc2c(c1)-c1c(cnn1-c1ccccc1)CC2)c1ccnc(N2CCCC2)c1,1,RNA non-binders
O=c1[nH]cnc(-c2ccccc2)c1Cc1ccccc1,1,RNA non-binders
O=c1c(NCCN2CCN(Cc3ccccc3)CC2)c(-c2ccccc2)c1=O,1,RNA non-binders
O=C(c1cccs1)N1CCC(N2CCCNCC2)CC1,1,RNA non-binders
c1ccc2c(c1)CC(NCc1n[nH]c3ccccc13)C2,1,RNA non-binders
O=C(c1ccccc1CCc1ccccc1)N1CC[C@H]2CNC[C@H]21,1,RNA non-binders
O=c1c2ccccc2c(Cc2ccccc2)nn1[C@H]1CCCNCC1,1,RNA non-binders
c1ccc(OCCN[C@H]2CCc3ccccc3C2)cc1,1,RNA non-binders
c1nc(N2CCCCC2)nc2c1CCCC2,1,RNA non-binders
O=C(NC=Cc1ccco1)c1cccs1,1,RNA non-binders
O=C(N[C@H]1CO[C@H]2CO[C@H](c3ccccc3)O[C@H]2C1=O)c1ccccc1,1,RNA non-binders
O=C(NN1CCc2ccccc21)c1ccccc1,1,RNA non-binders
c1cncc(CNCc2csc(-c3cccs3)n2)c1,1,RNA non-binders
c1ccc(-c2nccn2-c2ccc3c(c2)CCO3)cc1,1,RNA non-binders
O=C(NCCOc1cccnc1)c1ccncn1,1,RNA non-binders
O=C1C=C(NCCc2ccccc2)C(=O)c2ccccc21,1,RNA non-binders
c1ccc(Cn2cnc3cncnc32)cc1,1,RNA non-binders
C1=Nc2ccccc2/C1=C\c1c[nH]c2ccccc12,1,RNA non-binders
C(=C/c1ccnc2ccccc12)\c1ccnc2ccccc12,1,RNA non-binders
S=c1[nH]c2ccccc2s1,1,RNA non-binders
O=C(Cn1c(-c2cnon2)nc2ccccc21)Nc1ccc2c(c1)CCC2,1,RNA non-binders
c1ccc2c(Oc3nc(Nc4ccc(N5CCOCC5)cc4)c4ncn(C5CCCCC5)c4n3)cccc2c1,1,RNA non-binders
O=C(Nc1ccccc1)c1cc2c(-c3ccco3)c3c(nc2s1)CCCC3,1,RNA non-binders
O=C(c1ccncn1)N1CCC(c2nnc[nH]2)CC1,1,RNA non-binders
C1=C(CNCCc2ccccc2)CNCC1,1,RNA non-binders
O=C1NC(=O)C2Nc3ccccc3C(=O)[C@@H]2N1,1,RNA non-binders
O=C(N[C@@H](c1ccccc1)c1cccnc1)C1CCCCC1,1,RNA non-binders
O=C(CCc1ccc2c(c1)OCO2)c1cccs1,1,RNA non-binders
S=C(Sc1ccccc1)Sc1ccccc1,1,RNA non-binders
O=C(NCc1cccc2cnccc12)[C@@H]1Cc2ccccc2N1,1,RNA non-binders
c1ccc2nc(N3CCCCC3)ccc2c1,1,RNA non-binders
C1CC(N[C@H]2CCNC2)CCN1,1,RNA non-binders
C=C1SSC(=C)S1,1,RNA non-binders
O=C1CCCc2c1cnn2-c1cccc(NC2CCCCC2)c1,1,RNA non-binders
O=C(NCc1ccccc1)c1ccc2c(ccn2Cc2ccc(-c3ccccc3)cc2)c1,1,RNA non-binders
c1cnc(-c2ccc(-c3nnco3)cc2)cn1,1,RNA non-binders
c1csc(Cc2n[nH]c(Cn3cccn3)n2)c1,1,RNA non-binders
O=C1C=c2[nH]c3ccccc3c2=CC1=CNc1ccccc1,1,RNA non-binders
C1=CC[C@@H]2CCCCC2C1,1,RNA non-binders
O=C1CNc2ccccc2N1Cc1ccccc1,1,RNA non-binders
O=C(c1cccnc1)N1CCCC[C@H]1c1ccccc1,1,RNA non-binders
O=C1Nc2cccc3cccc1c23,1,RNA non-binders
C=C1C(=O)C(=O)N[C@@H]1c1ccccc1,1,RNA non-binders
c1ccc(-c2[nH]cnc2-c2ccc3nc[nH]c3n2)cc1,1,RNA non-binders
O=C1C[C@H](c2ccccc2)c2scnc2CN1,1,RNA non-binders
O=C(CNc1ccncn1)c1c[nH]c2ccccc12,1,RNA non-binders
O=C([C@@H]1CNCCN1C(=O)CCc1ncn[nH]1)N1CCOCC1,1,RNA non-binders
O=C1C=CC(=O)C(Cc2ccccc2)=C1,1,RNA non-binders
O=C([C@@H]1CC2(CCNCC2)CN1)N1CCc2c(nc(CC3CC3)[nH]c2=O)C1,1,RNA non-binders
O=C(N1CCC(Cn2cccn2)CC1)[C@]12CNC[C@H]1CNC2,1,RNA non-binders
O=C(NCc1nnco1)c1cccc(NCc2cccs2)c1,1,RNA non-binders
O=C(c1cnc2sc(C(=O)c3ccccc3)cc2c1)c1cccs1,1,RNA non-binders
O=C(CC[NH+]1CCc2ccccc2[C@H]1Cc1ccccc1)OCCCCCOC(=O)CC[NH+]1CCc2ccccc2[C@@H]1Cc1ccccc1,1,RNA non-binders
O=C(NC1CCCCC1)[C@H](c1ccccc1)N(C(=O)CNc1ccccc1)c1ccccc1,1,RNA non-binders
c1cc(C2CCC2)ncn1,1,RNA non-binders
O=C1c2ccccc2C(=O)C1C1=Nc2ccccc2N[C@H](c2ccccc2)C1,1,RNA non-binders
C(=C\CN1CCNCC1)\COc1ccccc1,1,RNA non-binders
c1noc(CNC2CCN(c3ncnc4[nH]cnc34)CC2)n1,1,RNA non-binders
c1ccc2c(c1)-c1ccccc1C2c1cccc2ccccc12,1,RNA non-binders
O=C([C@H]1CNC[C@@H]1c1cnc[nH]1)N1CCCCC1,1,RNA non-binders
O=C(CN1C[C@H]2CCCC[C@H]2C1)N1CCCc2ccccc21,1,RNA non-binders
O=S1(=O)C[C@H]2NCCN(Cc3cccnc3)[C@H]2C1,1,RNA non-binders
O=c1nc(Oc2ccccc2)nc2ncccn12,1,RNA non-binders
c1ccc(OCCNCc2cnoc2)cc1,1,RNA non-binders
c1ccc(-c2cccc3ccccc23)cc1,1,RNA non-binders
C(=N/c1ccccc1)\N1CCCc2ccccc21,1,RNA non-binders
O=c1[nH]nnc2ccccc12,1,RNA non-binders
O=c1c(Oc2ccccc2)cnc2nc[nH]n12,1,RNA non-binders
CN(C)NC(=O)CCC(=O)O,1,RNA non-binders
c1ccc2cc(C3CCN(CCN4CCOCC4)CC3)ccc2c1,1,RNA non-binders
O=C1C[C@H](C(=O)N[C@@H](Cc2cnc[nH]2)C(=O)N2CCCC2)NC(=O)N1,1,RNA non-binders
c1ccc([C@H]2Nc3ccccc3-c3ncnnc3O2)cc1,1,RNA non-binders
O=C1NCCN2CCN(C(=O)c3ccccc3NCc3ccccn3)C[C@@H]12,1,RNA non-binders
O=C(Cc1cncnc1)N1CCCN(Cc2cccs2)CC1,1,RNA non-binders
c1ccc(C[C@H]2CCN(c3ccc4ccccc4n3)C2)cc1,1,RNA non-binders
O=S(=O)(NCc1ncn[nH]1)c1ccccc1,1,RNA non-binders
C1=C[C@H](c2ccccc2)c2sc3ncccc3c2O1,1,RNA non-binders
c1ccc(-c2csc(Nc3ncccn3)n2)cc1,1,RNA non-binders
O=S(=O)(c1ccccc1)c1coc(-c2cccs2)n1,1,RNA non-binders
c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,1,RNA non-binders
O=S(=O)(N[C@H]1CCc2[nH]c3ccccc3c2C1)c1ccccc1,1,RNA non-binders
O=C(c1ccncn1)N1C[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2C1,1,RNA non-binders
c1ccc(Sc2cc(N3CCCC3)ncn2)cc1,1,RNA non-binders
O=C(CN1CC[C@@H](N2CCCC2)C1)Nc1nncs1,1,RNA non-binders
O=C1NC(=S)S/C1=C1\C(=O)Nc2ccccc21,1,RNA non-binders
O=C(c1cncs1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2,1,RNA non-binders
O=C(NC1CC1)[C@@H]1CN(Cc2ccc(OCCc3ccccc3)cc2)CCN1,1,RNA non-binders
C=C1C(=O)C=CNC1=O,1,RNA non-binders
O=C(CCN1CCN[C@H]2CS(=O)(=O)C[C@H]21)Nc1ccsc1,1,RNA non-binders
C1=C(c2cnn(-c3ccccc3)c2)CCNC1,1,RNA non-binders
O=c1cc(OCc2ccccc2)ccn1-c1ccccc1,1,RNA non-binders
c1ccc2c(c1)ccc1occc12,1,RNA non-binders
O=C(Nc1cc(-c2scnc2-c2ccccc2)ccn1)c1ccccc1,1,RNA non-binders
O=c1[nH]c(=O)c2nonc2[nH]1,1,RNA non-binders
O=C1Nc2ccccc2C12NCCN2,1,RNA non-binders
c1coc(-c2noc(CNCCOc3cnon3)n2)c1,1,RNA non-binders
O=C(NCC1CC1)Nc1ccc(-c2nnc(-c3ccco3)o2)cc1,1,RNA non-binders
O=C(NCc1ccncc1)[C@@H]1CN(c2nc3ccccc3s2)CCN1,1,RNA non-binders
c1ccc(Cc2ncc3c(n2)CNC3)cc1,1,RNA non-binders
c1ccc(CCc2nc(Cn3cnnn3)n(-c3ccccc3)n2)cc1,1,RNA non-binders
c1cc(-c2c[nH]cn2)cc(-c2cn[nH]c2)n1,1,RNA non-binders
O=C(Cn1cnc2ccccc21)N1CCc2[nH]ncc2C1,1,RNA non-binders
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1,1,RNA non-binders
O=C(NCc1ncn[nH]1)c1ccc2[nH]c(=O)[nH]c2c1,1,RNA non-binders
O=C(Cc1cscn1)NC1CCCC1,1,RNA non-binders
O=C(c1cccc(CC2CCNCC2)c1)N1CCN(C2CCCC2)C(=O)C1,1,RNA non-binders
c1cc(CN2CC[C@@H](NCCCc3cn[nH]c3)C2)co1,1,RNA non-binders
O=C1[C@@H]2[C@@H]3C=CC(O3)[C@@H]2C(=O)N1c1ccccc1,1,RNA non-binders
O=C(NC1CCCC1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,1,RNA non-binders
c1ccc(NC2c3ccccc3Oc3ccccc32)cc1,1,RNA non-binders
c1cc2cc3c(nc2s1)C1CCN3CC1,1,RNA non-binders
c1ccc(-c2[nH]c3ncn4ncnc4c3c2-c2ccccc2)cc1,1,RNA non-binders
c1ccc(-c2nc3c4ccccc4nc(NCCCN4CCCCC4)n3n2)cc1,1,RNA non-binders
O=C(c1c[nH]cn1)N1CCCCC1,1,RNA non-binders
O=C(NCCc1ncc2c(n1)CCC2)c1cccc([C@H]2CCCNC2)c1,1,RNA non-binders
c1ccc(-c2nc(-c3n[nH]cc3NCc3ccncc3)n[nH]2)cc1,1,RNA non-binders
O=C(NCc1ccccc1)c1cc(-c2ccnc(Nc3ccccc3)n2)c[nH]1,1,RNA non-binders
c1cc(OCCN2CCCC2)cc(-c2ncnc3sccc23)c1,1,RNA non-binders
O=C1CCN(C2CCCC2)c2nc(Nc3ccc(C(=O)NC4CCNCC4)cc3)ncc2N1,1,RNA non-binders
c1ccc(Nc2ncnc3cc(OCC4C[C@@H]5CNC[C@H]5C4)ccc23)cc1,1,RNA non-binders
S=C1/C(=C\Nc2ccccc2)C=NN1c1ccccc1,1,RNA non-binders
C(=N/Nc1nnn(Cc2ccccc2)n1)\c1ccccc1,1,RNA non-binders
c1ncc2[nH]cc([C@H]3CCCO3)c2n1,1,RNA non-binders
O=C(Nc1ccc(CN2CCNCC2)cc1)Nc1ccc(Oc2cc(NC(=O)C3CC3)ncn2)cc1,1,RNA non-binders
c1ccc(-c2ccnc(N3CCCCC3)n2)cc1,1,RNA non-binders
c1ccc(-c2n[nH]c3c2CNCC3)cc1,1,RNA non-binders
O=S(=O)(c1ccccc1)N1[C@H]2CCNC[C@@H]1CC2,1,RNA non-binders
O=c1cc[nH]c2c1ccc1ccccc12,1,RNA non-binders
O=C(CNCc1cncs1)NCCc1ccccc1,1,RNA non-binders
c1ccc(-c2ccc(-c3cn(Cc4nncs4)nn3)o2)cc1,1,RNA non-binders
c1ccc2c(c1)ccn1cnnc21,1,RNA non-binders
C(=N/c1ccccc1)\c1ccccc1,1,RNA non-binders
O=C1CSCc2nc3ccccc3n21,1,RNA non-binders
O=c1[nH]c(=O)n2ncnc2[nH]1,1,RNA non-binders
c1ccc(-c2ccn(-c3ccccc3)c2)cc1,1,RNA non-binders
c1ccc(Nc2cnc3cccnc3n2)cc1,1,RNA non-binders
O=C(NCc1ccc2c(c1)CCCC2)c1c[nH]nn1,1,RNA non-binders
c1cnn(CCNC2CCNCC2)c1,1,RNA non-binders
O=C1C(c2ccccc2)=[NH+]c2ccccc21,1,RNA non-binders
O=C(CSCCN1CCCC1)N1CCCC1,1,RNA non-binders
O=C(C[n+]1c2n(c3ccccc31)CCCS2)c1ccccc1,1,RNA non-binders
c1csc(CCCNC2CCCC2)c1,1,RNA non-binders
c1cc2c(c3c1CCCC3)CCCC2,1,RNA non-binders
N=c1[nH][nH]c2nc3ccccc3cc12,1,RNA non-binders
c1ccc(-c2nc3c(s2)CNCC3)cc1,1,RNA non-binders
O=C1NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,1,RNA non-binders
O=c1ncn2nc(Sc3ccccc3)ccc2c1-c1ccccc1,1,RNA non-binders
O=C(Nc1ccccc1)C1(NCc2ccccc2)CCCCC1,1,RNA non-binders
O=C1C[C@H](Nc2ncnc3c2CCCC3)CN1c1ccccc1,1,RNA non-binders
c1ccc(-c2noc(-c3ccc(NCCc4cccnc4)nc3)n2)cc1,1,RNA non-binders
O=C(c1ccccc1)[C@H]1CCCNC1,1,RNA non-binders
O=C(/C=C/c1ccccc1)c1c[nH]c(=O)[nH]c1=O,1,RNA non-binders
O=P(Oc1ccccc1)(N1CC1)N1CC1,1,RNA non-binders
c1ccc(Sc2ccnc3ncnn23)cc1,1,RNA non-binders
O=C(Nc1ccccc1)Nc1cccnc1,1,RNA non-binders
O=C1N=C(COc2ccccc2)NC12CCNCC2,1,RNA non-binders
O=C(NCc1cn[nH]c1)c1cnc(-c2ccncc2)nc1,1,RNA non-binders
O=C1CCc2c(oc3ccccc23)/C1=C/Nc1ccccc1,1,RNA non-binders
O=C(NCc1cnccn1)c1c(=O)c2ccc(N3CCCNCC3)nc2n2c1sc1ccccc12,1,RNA non-binders
c1cnn(CCC2NCCc3nc[nH]c32)c1,1,RNA non-binders
O=C(N[C@@H]1CCOC1)c1cc(-c2ccco2)nc2ccccc12,1,RNA non-binders
O=C(N[C@@H]1CCNC1)c1coc(CN2CCOCC2)c1,1,RNA non-binders
O=C1NC[C@@H](c2ccccc2)Cc2[nH]c(C(=O)N3CCNCC3)nc21,1,RNA non-binders
c1ccc2c(c1)CCc1sccc1-2,1,RNA non-binders
O=C(Nc1ccccc1)c1ccc(Nc2ccnc(Nc3ccc(CC(=O)N4CCNCC4)cc3)n2)cc1,1,RNA non-binders
c1nc(NC2CCCCC2)c2sc3ncc4c(c3c2n1)CCOC4,1,RNA non-binders
O=C(CCc1cnn(-c2cc(N3CCOCC3)ncn2)c1)N1CCNCC1,1,RNA non-binders
c1ccc2[nH]c(CN3CCN(c4ccncn4)CC3)nc2c1,1,RNA non-binders
c1ccc(CC2CCN(c3ncon3)CC2)cc1,1,RNA non-binders
O=C(CCOc1ccccc1)N1CCC(CN2CCCC2=O)CC1,1,RNA non-binders
O=C1C[C@H](CNC2CCC3(CCNCC3)CC2)CN1C1CCCC1,1,RNA non-binders
C1=COc2ccccc2C=C1,1,RNA non-binders
O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1ccccc1,1,RNA non-binders
O=C(NCC[C@H]1CN(Cc2cccnc2)CCO1)C1CNC1,1,RNA non-binders
O=C(NC1CC1)c1cccc(-c2ccc3/c(=N\C(=O)C4CC4)[nH][nH]c3c2)c1,1,RNA non-binders
O=C1N=C(c2ccccc2)N=C/C1=C/N1CCCC1,1,RNA non-binders
O=C(CNCc1ccccc1)N1CCOCC1,1,RNA non-binders
O=C(c1ccc(Cn2cnnn2)cc1)N1CCNCC1,1,RNA non-binders
c1ccc2c(c1)CCCO2,1,RNA non-binders
O=C(NC1CC1)c1cncnc1,1,RNA non-binders
CCCCC(=O)N(CCC)CCC,1,RNA non-binders
c1ccc2[nH]c(CCNc3ccncn3)nc2c1,1,RNA non-binders
O=c1c2ccccc2c2cccc3c2n1CC3,1,RNA non-binders
O=C(NC1CCCCC1)[C@@H]1CCCN1C(=O)C1CCCCC1,1,RNA non-binders
c1ccc(-c2ncc3ccccn23)cc1,1,RNA non-binders
O=C(NNc1ccccn1)[C@H]1CCCNC1,1,RNA non-binders
O=C1C[C@@H]2SCC=CN12,1,RNA non-binders
O=C(c1ccccc1)N1CCOC12CCCCC2,1,RNA non-binders
O=C(c1ccc2c(c1)OCCO2)N1CCC(n2ccnn2)CC1,1,RNA non-binders
c1ccc2c(c1)C(N1CCN(CCCOc3cccc4ncccc34)CC1)c1ccccc1[C@H]1C[C@H]21,1,RNA non-binders
O=C(NCCCN1CCNCC1)c1ccon1,1,RNA non-binders
c1ccc(N2CCN(CCNc3ccnc4ncnn34)CC2)cc1,1,RNA non-binders
O=C1CCCn2cccc2N1,1,RNA non-binders
c1ccc(CCCNCc2n[nH]c3c2CCC3)cc1,1,RNA non-binders
c1cc(N2CCCC2)n2nccc2n1,1,RNA non-binders
C1CCCCCC1,1,RNA non-binders
O=C(CSc1nc[nH]n1)N1CCNCC1,1,RNA non-binders
O=C(c1scc2c1CCCC2)N1CC[C@H]2CC[C@@H](C1)N2,1,RNA non-binders
O=C1NC(=O)c2cc(S(=O)(=O)c3ccc4c(c3)C(=O)NC4=O)ccc21,1,RNA non-binders
O=C1CCCC(=O)N1c1ccccc1,1,RNA non-binders
c1cc2c(s1)N1CCC2CC1,1,RNA non-binders
c1ccc2sc(-n3cccc3)nc2c1,1,RNA non-binders
O=C(c1ccc([C@@H]2CCCN2)s1)N1CCCN(c2ccccc2)CC1,1,RNA non-binders
C=C(c1ccccc1)c1cncnc1,1,RNA non-binders
c1nc2c(c(N3CCc4ncsc4C3)n1)CCCC2,1,RNA non-binders
c1ccc(OC2CCN(CC3CCCNC3)CC2)cc1,1,RNA non-binders
c1ccc(OCCCN[C@H]2CCCc3c2[nH]c2ccccc32)cc1,1,RNA non-binders
c1ccc(-c2nc(Cn3cncn3)n[nH]2)cc1,1,RNA non-binders
O=c1c(/N=c2/cc[nH][nH]2)c(N2CCCCC2)c1=O,1,RNA non-binders
c1ccc(C2CCN(c3ccnc4ccccc34)CC2)cc1,1,RNA non-binders
O=C(Cc1ccccc1)NCc1ccccc1,1,RNA non-binders
c1ccc2c(CNC3CCNCC3)cccc2c1,1,RNA non-binders
O=c1c2ccccc2cnn1-c1ccccc1,1,RNA non-binders
O=C1C=CC(=NNc2ccc(S(=O)(=O)/N=c3\cccc[nH]3)cc2)C=C1,1,RNA non-binders
O=C(NCC1CCNCC1)c1c2n(c3ccccc13)CCCO2,1,RNA non-binders
c1ccc(CO[C@H]2CCCCO2)cc1,1,RNA non-binders
O=C(c1ccccc1)c1cncn1-c1ccccc1,1,RNA non-binders
O=C1c2ccccc2-c2cc(=O)[nH]c3ccc(Nc4ccccc4)c1c23,1,RNA non-binders
c1ccc(COCCCN2CCCCCC2)cc1,1,RNA non-binders
c1ccc(Cn2cnc3cccnc32)cc1,1,RNA non-binders
O=C(C=Cc1ccc2ccccc2c1)Nc1ccccc1,1,RNA non-binders
O=c1nc2sccn2nc1-c1ccccc1,1,RNA non-binders
O=C(Nc1ccnc(Nc2ccncn2)c1)c1ccccc1,1,RNA non-binders
c1ccc(-n2ncc3cncnc32)cc1,1,RNA non-binders
c1ccc(CNc2ccc3cccnc3c2)cc1,1,RNA non-binders
O=C(NCc1cnoc1)[C@@H]1CNCCO1,1,RNA non-binders
c1ccc2c(Nc3ccc(N4CCCCC4)cc3)ccnc2c1,1,RNA non-binders
c1ccc2c(c1)CCCN2Cc1cnnn1-c1cnon1,1,RNA non-binders
c1ccc2c(N3CCC[C@H](c4ncno4)C3)ncnc2c1,1,RNA non-binders
O=C(CCSc1nnc(-c2ccncc2)o1)N1CCCOCC1,1,RNA non-binders
O=C(NCCc1cccnc1)c1cn(Cc2ccccc2)nn1,1,RNA non-binders
O=C(C[C@@H]1Sc2ccccc2NC1=O)Nc1ccccc1,1,RNA non-binders
O=C(NCc1ccccc1)[C@H](Cc1ccccc1)NC(=O)[C@@H]1O[C@@H]1C(=O)NCCc1ccccc1,1,RNA non-binders
C1CCCN(Cc2nnc(C3CCN(C4CCNCC4)CC3)[nH]2)CC1,1,RNA non-binders
c1cc(-c2nc3c(c(N4CCCC4)n2)CNC3)ccn1,1,RNA non-binders
c1ccc(CCNc2cc([C@H]3CCCNC3)ncn2)cc1,1,RNA non-binders
c1ccc(-n2ccnc2-c2ccco2)cc1,1,RNA non-binders
O=C(NCc1n[nH]c2ccccc12)[C@]12CNC[C@H]1CNC2,1,RNA non-binders
C1=CC(c2ccccc2)C=CN1,1,RNA non-binders
c1ccc(CCCC2CCN(Cc3cc[nH]c3)CC2)cc1,1,RNA non-binders
c1cc2nonc2cc1N1CCNCC1,1,RNA non-binders
O=C(NCCc1nccs1)c1n[nH]cc1-c1ccccc1,1,RNA non-binders
O=C(C[C@H]1CCNC1)NCCCNc1ccccc1,1,RNA non-binders
O=C1C[C@H](c2ccccc2)C2=CNNC2=N1,1,RNA non-binders
c1csc(-c2nc(CN3[C@@H]4CCC[C@H]3CC4)co2)c1,1,RNA non-binders
O=C(N[C@H]1CCNC1)c1ccc(CSc2ccccn2)cc1,1,RNA non-binders
c1cc(NCc2ccc3[nH]cnc3c2)ncn1,1,RNA non-binders
O=C(CN1Cc2ccccc2C1=O)NCc1nccs1,1,RNA non-binders
O=C(NCCc1nnc2n1CCNCC2)c1cnc2sccn12,1,RNA non-binders
c1coc(-c2ccnc(-c3ccoc3)c2)c1,1,RNA non-binders
c1ccc(-c2ncn(CC[C@H]3CCCCN3)c2-c2ncc[nH]2)cc1,1,RNA non-binders
c1ccc([C@@H](c2ccccn2)N2CCNCC2)cc1,1,RNA non-binders
O=C(NC[C@H]1CNCCO1)Nc1ccc2c(c1)C(=O)N(C1CC1)C2=O,1,RNA non-binders
c1ccc(CNc2ccc3[nH]c(CN4CCOCC4)nc3c2)nc1,1,RNA non-binders
c1ccc(-c2nccc(N3CCC(N[C@H]4CCSC4)CC3)n2)cc1,1,RNA non-binders
O=C(N[C@H]1CCNC1)c1cc(-c2cccs2)[nH]n1,1,RNA non-binders
c1ccc(OCCNc2nccs2)cc1,1,RNA non-binders
c1ccc(-c2ccc(OCCCN3CCc4ccccc43)cc2)cc1,1,RNA non-binders
c1ccc(-c2nnc3n2CCS3)cc1,1,RNA non-binders
O=C(c1ccncn1)N1C[C@H]2CC[C@@H]1CN(c1ncccn1)C2,1,RNA non-binders
c1ccc(-c2noc(CNc3[nH]cnc4ncnc3-4)n2)nc1,1,RNA non-binders
O=C(CNCc1ccco1)NCc1ccccc1,1,RNA non-binders
O=C(NCCCc1nncs1)c1ccccc1N1CCOCC1,1,RNA non-binders
c1ccc(SCc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,1,RNA non-binders
O=C1CCC(=O)N1,1,RNA non-binders
O=C(NCc1ccccc1)[C@@H]1CCCCO1,1,RNA non-binders
