CSK_scafold,count,source
C1CCC(CC2CCCC(C3CCCC(C4CCCC4)C3)CC2)CC1,1,RNA binders
C(CCC1CCC2CCCCC12)CC1CCC2CCCCC2C1,1,RNA binders
C1CCC(CC2CCCC3(CCCC(C4CCCCC4)C3)C2)CC1,1,RNA binders
C1CCC(C2CCC(CCCCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCCC3)CC2)CC1,1,RNA binders
C1CCC(CC2CCC(CCCC3CCCC3)CC2)CC1,1,RNA binders
C1CCC(CC2CC(C3CCCCC3)CC2CC2CC2)CC1,1,RNA binders
C1CCC(CCCCCC2CCC(C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(CC3CC(C4CCCCC4)CC4CCCC43)CC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCCC(C4CCCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(C2CCCC(CC3CCC(C4CCCCC4)CC3)CC2)CC1,1,RNA binders
C1CCC(CCCC2CCC(CC3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(CCC2CCCCC2CCCC2CCCC2)CC1,1,RNA binders
C1CCC(CC2CC3CCCCC3CC2C2CCCC2)CC1,1,RNA binders
C1CCC(C2CC3CCCCCC3C(CCCC3CCCC3)C2)CC1,1,RNA binders
C1CCCC(C2CCC(C3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(C2CCCC(C3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCCC2CC3CC4CCCCCC4CC3C2)CC1,1,RNA binders
C1CCC2CC(C3CCC4CCCC4C3)CCC2C1,1,RNA binders
C1CCC(C2CCC(CC3CCCC4CC(C5CCCC5)CC34)CC2)CC1,1,RNA binders
C1CCC(C2CCC(CC3CCC4CC5CCCCC5C4C3)C2)CC1,1,RNA binders
C(CC1CCC(C2CCCC2)C1)CC1CC2CCCCC2C1,1,RNA binders
C1CCC2(CC1)CC1CCCCC1C1CCCCC12,1,RNA binders
C1CCC(CC2CCCC(CC3CCCC3C3CC3)C2)C1,1,RNA binders
C1CCC(CC2CCCC(C3CCCC3C3CC4CCCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CC2CCCC(C3CCCC4CCCCC43)C2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCCCC3)C3CCCCC23)CC1,1,RNA binders
C1CCC(C2CC(CC3CCCC3)C3CC(C4CCCCC4)CC3C2)CC1,1,RNA binders
C1CCC(CCCCCC2CCCC(C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCCC3CCC(C4CCC5CCCCC5C4)C32)CC1,1,RNA binders
C(CCCC1CCCC2CCCCC12)CCC1CC1,1,RNA binders
C1CCC(C2CCC(C3CCCC4CCC5CCC(C6CCC7CCCCC7C6)CC5C43)CC2)CC1,1,RNA binders
C1CCC(CCCC2CCC3CCCC3C2)C1,1,RNA binders
C1CCC(CCC2CCCC(CC3CCC(C4CCCCC4)CC3)C2)CC1,1,RNA binders
C1CCC(CCCCC2CCC(CC3CCCC3)C2)C1,1,RNA binders
C1CCCCCC2CCCC2CCCC1,1,RNA binders
C(CCC1CCC2CCCCC12)CC1CCC(C2CCCC2)CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCC4CCCCC4C3)C2)CC1,1,RNA binders
C1CCC(CC2CCCC2)C1,1,RNA binders
C1CCCC(CC2CCCCC2)CC1,1,RNA binders
C1CCC(CC2CCCC(CC3CCCC3C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(C2CCCC3CCC4CCCCC4C32)CC1,1,RNA binders
C1CCC(CCC2CCCCC2C2CCC(C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CCCCCC2CCC3(CCCCC3)CC2)CC1,1,RNA binders
C1CCC2CC(CCC3CCC4CCCC4C3)CCC2C1,1,RNA binders
C1CCC(C2CC3CC4C(CCC5CCCC5)CCCC4C3C3CCCCC23)CC1,1,RNA binders
C1CCC(CCC2CCC2CC2CCCCC2)CC1,1,RNA binders
C1CCC(CC2CCC3CCCCC3C2CC2CCC3CCCC3C2)CC1,1,RNA binders
C1CCCC(CC2CCC(CC3CCCC3)C2)CC1,1,RNA binders
C1CCC2(CC1)CCCC(CC1CCCC3CCCCC31)CC2,1,RNA binders
C1CCC(C2CCC(CCCCC3CCC(CCCCC4CCC(C5CCCC5)CC4)CC3)CC2)C1,1,RNA binders
C1CCC(CC2CCC3(CCC3)CC2)CC1,1,RNA binders
C1CCC(CCCC2CCCC(CC3CCC4(CCC4)CC3)C2)CC1,1,RNA binders
C1CCC(CCC2CCCCC2C2CCCC2)CC1,1,RNA binders
C1CCC2C(C1)CCCC2C1CCCC2CCCC21,1,RNA binders
C1CCC(CCCCC2CCC(CC3CCCCCC3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(CCC3CCC(CC4CCCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(CCC2CCCC(CC3CCCC3)C2)CC1,1,RNA binders
C(CCC1CCC(C2CCCC2)CC1)CCC1CC2CCCCCC2C1,1,RNA binders
C1CCC(C(CCCCCC2CC3CCCCC3C2)C2CCCCC2)CC1,1,RNA binders
C1CCC2C(C1)CCC2CCCC1C2CCCCC2C2CCCCC21,1,RNA binders
C1CCC2CC(CC3CCC4CCC(C5CCCCC5)C4CC3)CC2CC1,1,RNA binders
C1CCC(CCCC2CC3CCCC3C2)CC1,1,RNA binders
C(CC1CCC(C2CCCC2)CC1)CC1CC2CCCCC2C1,1,RNA binders
C1CCC2(CC1)CCC(CC1CCC3CCCCC3C1)C2,1,RNA binders
C1CCCC(CCCCC2CCC3C(C2)CC2CCCCC23)CC1,1,RNA binders
C1CCC(C23CC4CC(CC(C4)C2)C3)CC1,1,RNA binders
C1CCC(CC2C3CCCCC3CC2C2CCC3CCCCC32)CC1,1,RNA binders
C=CCNC(=S)NCC=C,1,RNA binders
C1CCCCCC(C2CCCCC2)CCCCCCCCC1,1,RNA binders
C1CCCC(CCCCC2CCC2C2CCCCC2)CC1,1,RNA binders
C1CCC(C2CCCC2C2CC3CCCCC3C2)CC1,1,RNA binders
C1CCC(C2CC3CCCCC3C(CCCC3CC4CCC3C4)C2)CC1,1,RNA binders
C1CCC(C2CCCC(C3CCCC3)C2)CC1,1,RNA binders
C1CCC2C(C1)C1CCCC3CCCC2C31,1,RNA binders
C1CCC(CCCC2CCCC3C(C4CCCCC4)CCC23)CC1,1,RNA binders
C1CCC(C2CCC3CC(C4CCCCC4)CC3C2)CC1,1,RNA binders
C1CCC(C2CCCC3CCC(C4CCC5CCCC5C4)C32)CC1,1,RNA binders
C1CCC(C2CCC(CC3CCCC(C4CCCCC4)C3)CC2)CC1,1,RNA binders
C1CCC(CC2CCC(CCCCC3CCC4CCCC4C3)CC2)CC1,1,RNA binders
C(CCC1CCC2CCCCC12)CC1CCC2CCCC2C1,1,RNA binders
C1CCCC(CCC2CCC(CCCC3CCC4CCCC4C3)CC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CCCCC3CC3CCCC3)C2)CC1,1,RNA binders
C1CCC(CCCCC2CCCC3C(C4CCCCC4)CC(C4CCCCC4)C23)CC1,1,RNA binders
C1CCC(C2CCC(CCC3CCCC4CCCCC43)C2)CC1,1,RNA binders
C1CCC(C2CCCC2C2CCCC3CCC(C4CCCCC4)C32)CC1,1,RNA binders
C1CCC(CCCCC2CCC(CC3CCCCC3)CC2)CC1,1,RNA binders
C1CCC(CCCCC2CCC(CCCC3CCC4CCCC4C3)CC2)CC1,1,RNA binders
C1CCC(C2CC3CC4CCCCC4C3C3CCCCC23)C1,1,RNA binders
C(CCCC1CCC2CCCCC12)CCC1CCC2CCCC2C1,1,RNA binders
C1CCC2C(C1)CCC2C1CCCC1,1,RNA binders
C1CCC(CCCC2CCC(CCC3CCC4CCCC4C3)CC2)CC1,1,RNA binders
C1CC(CCC2CCC(C3CCCC3)CC2)CC(CCC2CCC(C3CCCC3)CC2)C1,1,RNA binders
C1CCC(CCCC2CCC3C4CCCCC4C4CCCC2C43)CC1,1,RNA binders
C1CCC(CCCC2C3CCCC3CC3CC4CCCCC4C32)CC1,1,RNA binders
C1CCC(CCCC2CCC(CCCC3CCC4CCCC4C3)CC2)CC1,1,RNA binders
C1CCC(CCC2C3CCCCC3CC3CCCCC32)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCC4(CCCC4)C3)C2)CC1,1,RNA binders
C1CC2CCC(C3CCC4CCCC4C3)CC2C1,1,RNA binders
C1CCC(CC2CCC3CCCC4CCCC2C43)CC1,1,RNA binders
C1CC1CC1CC(CC2CC2)CC(CC2CC2)C1,1,RNA binders
C1CCC2CC2C1,1,RNA binders
CC(C)=CCC/C(C)=C\C(N)=O,1,RNA binders
C1CCC(C2CC3CCCC3C(C3CCCC4(CCCCC4)CC3)C2)CC1,1,RNA binders
C1CCCC(C2CCCC(CC3CC3)C2)CC1,1,RNA binders
C1CCC(CC2CCC(CCCC3C4CCCCC4CC4CCCCC43)CC2)CC1,1,RNA binders
C1CCC(C2CCCCC2CCC2CCCC3CCCCC32)C1,1,RNA binders
C1CCC(CCCCC2CCCC3CCC(CC4CCCCC4)C23)CC1,1,RNA binders
C1CCC(CCCC2CCC3(CCCCC3)CC2)CC1,1,RNA binders
C1CCC(CCC2CCC3CCCCCC32)CC1,1,RNA binders
C1CCC2CC(C3CC4CCCCC4C3)C3CCCCC3CC2C1,1,RNA binders
C1CCC(C2CCC(CC3CCC4CCCCC43)CC2)C1,1,RNA binders
C1CCC(C2CCC(CC3CCC4CC5CCCCC5C4C3)CC2)CC1,1,RNA binders
C1CCC(CCCCC2C3CCCCC3CC2C2CCC(C3CCCCC3)C2)CC1,1,RNA binders
C1CCCC(C2CCC(C3CCC(C4CCCCC4)C3)C2)CCC1,1,RNA binders
C1CC2CCC(C3CCCC4C5CCCCC5CCC34)CC2C1,1,RNA binders
C1CCC(CC2C3CCCC3CC2C2CCCCC2)CC1,1,RNA binders
C1CCC(C2CCC(CCCC3CC4CCCCC4C3)CC2)CC1,1,RNA binders
C1CCC(CC2CCC(CCCC3CCCC3)C2)CC1,1,RNA binders
C1CCC(CCCC2CCCC2C2CC3CCCCC3C2)CC1,1,RNA binders
C1CCC(CC2CCCC(CC3C4CCCCC4CC3C3CCCCC3)C2)CC1,1,RNA binders
C1CCC(CCCCC2(C3CCCCC3)CCCCC2)CC1,1,RNA binders
C1CCC(CCCCC2CCC(CCC3CCCCC3)C2)CC1,1,RNA binders
C1CCCC(CCCCC2CC3CCCCC3C3CC(C4CCCCC4)CC23)CC1,1,RNA binders
C1CCC(CCC2CC3CCCCC3CC2C2CCCC2)C1,1,RNA binders
C1CCC2CC(CCCC3CCCC3)CC2CC1,1,RNA binders
C1CCC(CC2CCC(CC3CCC4CCCCC43)CC2)CC1,1,RNA binders
C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)CC1,1,RNA binders
C1CCC(CC2CCC(C3CCCC4CCCC43)CC2)C1,1,RNA binders
