Murcko_scafold,count,source
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2)oc1NC[C@H]1CCCO1,1,RNA binders
c1coc(-c2ccnc(-c3ccc4c(c3)OCO4)c2)c1,1,RNA binders
c1nc2c(c(NCCc3cncs3)n1)CCNC2,1,RNA binders
c1ccc2cc(CNCCc3c[nH]c4ccccc34)ccc2c1,1,RNA binders
c1cc(N2CCCN(c3ccncn3)CC2)ccn1,1,RNA binders
O=C(CCc1cccnc1)N1Cc2cn[nH]c2C1,1,RNA binders
C1=C(CCNCc2ccccn2)CCCC1,1,RNA binders
O=C(NCCCNc1ccccn1)c1c[nH]nn1,1,RNA binders
c1ccc(-c2nnc3n2CCN(Cc2cc4n(n2)CCCNC4)CC3)cc1,1,RNA binders
c1ccc(Oc2ccc(CN3CCCCC3)cc2)cc1,1,RNA binders
c1ccc2c(c1)nnn2CCCn1c2ccccc2c2ccccc21,1,RNA binders
O=C(NC[C@@H]1CCCN1)c1cnoc1,1,RNA binders
c1ccc2nc(N3CCCCC3)ncc2c1,1,RNA binders
O=c1oc2ccccc2c2c1[C@H](c1ccccc1)C=CO2,1,RNA binders
O=C(NCCc1ccccc1)[C@@H]1CC2(CCNCC2)CN1,1,RNA binders
O=C(CCc1cc2n(n1)CCNC2)NC[C@@H](c1cccnc1)N1CCCCC1,1,RNA binders
O=C(CCc1cc2n(n1)CCCNC2)NCc1ccc(-n2ccnc2)cc1,1,RNA binders
c1cc(CNc2ccncn2)c2ccncc2c1,1,RNA binders
O=C(c1c[nH]nn1)N1CCC[C@H](CCc2ccccc2)C1,1,RNA binders
O=C(Nc1ccccc1)c1ccsn1,1,RNA binders
c1ccc(CN2CCC(Nc3nc(-c4cccnc4)nc4c3CNC4)CC2)cc1,1,RNA binders
O=C(Nc1ccccc1)c1ccccc1[C@H]1CCNC1,1,RNA binders
c1c(NCCN2CCOCC2)ncc2c1CCOC2,1,RNA binders
c1ccc(CNCc2cccs2)cc1,1,RNA binders
C1=C[C@H](c2ccc3c(c2)OCO3)c2c(n[nH]c2-c2ccccc2)O1,1,RNA binders
c1ccc2nc3c(cc2c1)CCC3,1,RNA binders
c1cc2c(c(-c3ccc(-n4cnnc4)nc3)c1)CCNC2,1,RNA binders
c1ccc(CNCc2cccc3ccccc23)cc1,1,RNA binders
c1ccc(CNc2ccnc3nc(Cc4ccccc4)nn23)cc1,1,RNA binders
c1ccc(CNCC[C@@H](c2ccccc2)C2CCOCC2)cc1,1,RNA binders
O=S(=O)(NCc1ccccc1)c1ccccc1,1,RNA binders
c1ccc(NCCCNc2nc(-c3ccccc3)no2)cc1,1,RNA binders
O=C(Cn1ccnn1)Nc1ccccc1,1,RNA binders
O=S(=O)(c1ccccc1)c1nc(-c2ccccc2)oc1NC1CC1,1,RNA binders
O=C(CCc1cnc[nH]1)N1CCN(Cc2ccccc2)CC1,1,RNA binders
c1ccc(N2CCC(N3CCCCC3)CC2)nc1,1,RNA binders
O=C(c1ccccc1)c1csc2c1CCCC2,1,RNA binders
c1nnc(COc2ccc(C3CCCCC3)cc2)s1,1,RNA binders
c1coc(CNc2ncnc3sccc23)c1,1,RNA binders
O=C(NCCc1csc(-c2cccnc2)n1)c1c[nH]nn1,1,RNA binders
c1ccc(Cc2nc3ccccc3[nH]2)cc1,1,RNA binders
c1ccc(CN2CCNCC2)cc1,1,RNA binders
c1ccc(CN2CCC[C@]3(CCCN(c4ccncn4)C3)C2)cc1,1,RNA binders
O=C1CC[C@H]2CN(Cc3ccccc3)CC[C@H]2N1,1,RNA binders
c1ccc(Nc2nc(-c3cnc4ncccn34)cs2)cc1,1,RNA binders
O=c1ncccn1CCCn1c2ccccc2c2ccccc21,1,RNA binders
O=C(CNCc1ccccc1)N1CC[C@H](CN2CCCCCC2)C1,1,RNA binders
c1cc2c(c(-c3cccc4[nH]ccc34)c1)CCNC2,1,RNA binders
O=S(=O)(c1ccccc1)c1ccn(CCN2CCOCC2)c1,1,RNA binders
O=C(NCCN1CCCCC1)Nc1cccc(-c2ccccc2)c1,1,RNA binders
c1ccc(-c2cc(NC3CCCC3)n3nc(-c4cccnc4)nc3n2)cc1,1,RNA binders
O=C1CCCC2=C1[C@H](c1ccccc1)C=CN2c1ccccc1,1,RNA binders
O=C1CCCC2=C1[C@@H](c1cccc(CN3CCOCC3)c1)C=CO2,1,RNA binders
c1cc(CN2CCC3(CCC3)CC2)cc(OCCN2CCOCC2)c1,1,RNA binders
c1coc(-c2ncc(-c3ccnc4c3CCCC4)cn2)c1,1,RNA binders
c1ccc(CCN2CC[C@H](C3CCN(c4ccncn4)CC3)C2)cc1,1,RNA binders
c1cncc(-c2nc3c(c(N4CCc5ccccc5C4)n2)CCNC3)c1,1,RNA binders
O=C(c1ccco1)N1CCN(c2ccnc(Nc3ccccc3)n2)CC1,1,RNA binders
c1ccc(COc2cccc(CNC[C@H]3CCCN3)c2)cc1,1,RNA binders
c1cncc(CNc2ccnc3ccccc23)c1,1,RNA binders
O=C(NCCN1CCCC1=O)[C@H]1CNC[C@@H](C(=O)Nc2ccccc2)C1,1,RNA binders
O=C(NCCc1ccccc1)c1cc2cc3c(nc2s1)CCCCC3,1,RNA binders
O=C(NCc1ccc2[nH]cnc2c1)c1c[nH]nn1,1,RNA binders
O=C(Cc1ccccc1)[C@H]1CCCN(Cc2ccccc2)C1,1,RNA binders
O=C(c1ccccc1)N1CCC2(CCC2)CC1,1,RNA binders
c1ccc(CNCCN2CCNCC2)cc1,1,RNA binders
O=C(/C=C/c1ccc(/C=C/C(=O)N=C2C=CC(=C3NCCN3)C=C2)cc1)N=C1C=CC(=C2NCCN2)C=C1,1,RNA binders
c1ccc2c(CN3CCCC4(CCNCC4)CC3)ccnc2c1,1,RNA binders
O=C1OC2(CCNCC2)CN1Cc1cnc2ccccc2n1,1,RNA binders
O=C(NCc1cc2n(n1)CCNC2)c1ccc(-n2cnnc2)cc1,1,RNA binders
c1csc(-c2nc3ccccn3c2Nc2ccc3c(c2)OCCO3)c1,1,RNA binders
O=C(NCc1ccccc1)c1cnn(-c2ccccc2)n1,1,RNA binders
c1ccc(-c2nc(NCc3cccnc3)c3ccccc3n2)cc1,1,RNA binders
O=C(Nc1ccc(Oc2ccccc2)cc1)c1cn(Cc2ccccc2)nn1,1,RNA binders
c1ccc(CNc2ncccc2-c2nc(-c3ccccc3)no2)cc1,1,RNA binders
c1cncc(NCCCNc2ncnc3ccccc23)c1,1,RNA binders
O=C(NCc1c[nH]nc1-c1ccccc1)C1CCCC1,1,RNA binders
c1ccc(COCCNCC2CNCCOC2)cc1,1,RNA binders
O=C(NN=Cc1ccccc1)c1cc(-c2ccccc2)n[nH]1,1,RNA binders
O=C(Cc1cn[nH]c1)NCCNc1cccnc1,1,RNA binders
c1ccc(Sc2ccccn2)cc1,1,RNA binders
C1=C[C@@H](c2ccccc2)c2c(ccc3ccccc23)O1,1,RNA binders
O=C(c1cnc2ccccn2c1=O)N1CC[C@H](CN2CCCCCC2)C1,1,RNA binders
c1ccc(NCc2nc3ncccn3n2)cc1,1,RNA binders
c1ccc2nc3ccccc3cc2c1,1,RNA binders
O=C(C[C@@H](c1cccs1)N1CCOCC1)c1c[nH]c2ccccc12,1,RNA binders
c1ccc(-c2nc3c(c(N4CC[C@H](n5ccnc5)C4)n2)CCNCC3)nc1,1,RNA binders
O=C(CCc1ccc(-c2ccccc2)[nH]1)NC1CCC1,1,RNA binders
S=P1(Oc2ccccc2)Nc2ccccc2N1,1,RNA binders
c1c(C2CCCC2)nnn1CC1CCNCC1,1,RNA binders
O=C(C=C1NC(=O)c2ccccc2N1)c1ccccc1,1,RNA binders
O=c1c(NC2CCNCC2)c(N2CCCC2)c1=O,1,RNA binders
O=C(CCc1ccsc1)NCc1cncc2c1CCNC2,1,RNA binders
O=C(c1cccc2[nH]ccc12)N1CCC(N2CCNCC2)CC1,1,RNA binders
O=c1c2ccccc2ncn1CCNc1cccc2ccccc12,1,RNA binders
c1cnc(N2CCCNCC2)nc1,1,RNA binders
O=C(N[C@@H]1CCOC1)c1ccc(-c2ccccc2)o1,1,RNA binders
O=C(NCCOc1cccc2cccnc12)c1c[nH]nn1,1,RNA binders
O=C1C=CC(=O)c2ccccc21,1,RNA binders
c1ccc(-c2cccnn2)cc1,1,RNA binders
c1cc(OCCCNC2CCCC2)ccc1OCCCNC1CCCC1,1,RNA binders
O=c1c2ccccc2c(=O)c2c1ccc1oc3ccccc3[nH]c12,1,RNA binders
O=C(Nc1cccc(-c2nc([C@H]3CCOC3)no2)c1)c1ccccn1,1,RNA binders
O=C(Oc1ccn(S(=O)(=O)c2ccccc2)n1)c1ccco1,1,RNA binders
O=C(/N=c1/cc(OCc2ccccc2)[nH]s1)NCCCCN1CCCC1,1,RNA binders
O=C(Nc1ccccc1)Oc1ccc[nH]c1=O,1,RNA binders
O=C(NC[C@@H]1CCCCO1)[C@@H]1CCCN1,1,RNA binders
O=c1cc(CN2CCOCC2)occ1OCCCCCSc1ccnc2ccccc12,1,RNA binders
c1n[nH]cc1CNCC1=NO[C@@H](Cc2ccc3c(c2)OCO3)C1,1,RNA binders
c1nc(-c2cnon2)no1,1,RNA binders
O=C1c2cccnc2[C@@H](Nc2ccccc2)N1c1ccccc1,1,RNA binders
O=C1CCCC2=C1[C@@H](c1ccccc1)C=CO2,1,RNA binders
c1ccc(-c2ccc(CN3CCCC3)o2)cc1,1,RNA binders
O=C(CNc1ccccc1)NN=C1CCCCC1,1,RNA binders
c1coc(-c2ccccc2-c2c[nH]nn2)c1,1,RNA binders
c1nc(-c2ccc3c(c2)CCCC3)cs1,1,RNA binders
O=C1CCC(c2ccccc2)=C1CC(=O)N1CCc2ccccc2C1,1,RNA binders
O=C(Cc1ccccc1)NCc1cnn(-c2ccccc2)c1,1,RNA binders
O=C(N[C@@H](c1ccccc1)[C@@H]1CCCCN1)c1ccccc1,1,RNA binders
c1ccc(/N=c2/[nH]n3c(-c4cccs4)nnc3s2)cc1,1,RNA binders
c1cc(CNc2ccc3scnc3c2)[nH]n1,1,RNA binders
c1cnn(C2CN(c3ncnc4c3CCCC4)C2)c1,1,RNA binders
c1ccc(Cn2ccc3c4cncnc4ccc32)cc1,1,RNA binders
C1=CN2CNN=C2S1,1,RNA binders
c1ccc(-c2cccc(N3CCCCC3)n2)cc1,1,RNA binders
c1ccc(NC2CCCC2)nc1,1,RNA binders
O=C1C=CC(=c2ccc(=C3C=C(Nc4cccc(CNC5CC5)c4)NN3)cc2)C=C1,1,RNA binders
O=c1cc[nH][nH]1,1,RNA binders
C(=C1\CC2CCN1CC2)\c1ccccc1,1,RNA binders
c1ncc(-c2nc(N3CCOCC3)nc3c2CCN3)cn1,1,RNA binders
O=C(COc1ccc(-n2cnnn2)cc1)N1CC[C@@H](c2ccco2)C1,1,RNA binders
O=C(CCN1CCOCC1)Nc1ccccc1Cc1ccccc1,1,RNA binders
C=C1C=C(c2ccccc2)NC1=S,1,RNA binders
c1coc(-c2nc3sc4c(NC5CCCCC5)ncnc4c3c3c2COCC3)c1,1,RNA binders
c1ccc(-c2cn(-c3ccccc3)c3ncncc23)cc1,1,RNA binders
c1ccc(C[NH2+]Cc2c[nH]nn2)cc1,1,RNA binders
O=C(O[C@H]1C[C@@H]2CCC1C2)c1ccccc1,1,RNA binders
c1ccc(-c2nnc(-c3nc(NCCCN4CCC(N5CCCCC5)CC4)c4ccccc4n3)o2)cc1,1,RNA binders
O=C1CCCCCCCCCCCC2CCC[C@H](C[C@H](O[C@H]3CCCCO3)/C=C\C=C/C=C\C=C/C=C\C=C/C=C\CCCCO1)O2,1,RNA binders
c1ncc(CCC2OCCO2)cn1,1,RNA binders
O=C1NC(=O)[C@@H]2CC=CC[C@H]12,1,RNA binders
c1ccc2c(c1)CC[C@H]1CCCCC21,1,RNA binders
c1ccc(N[C@H]2Nc3ccnn3S2)cc1,1,RNA binders
c1ccc(-c2[nH]nc3c2Cc2ccccc2-3)cc1,1,RNA binders
c1ccc(CCNCCCN2c3ccccc3Sc3ccccc32)cc1,1,RNA binders
S=c1[nH]ccn1-c1ccccc1,1,RNA binders
N=C1CCCCNCCCCC1=N,1,RNA binders
C1=Cc2ccccc2Nc2ccccc21,1,RNA binders
O=C(c1cc2c(-c3ccccc3)n[nH]c2s1)N1CCCC1,1,RNA binders
c1ccc2c(c1)cc1c3c(cccc32)CCN1,1,RNA binders
O=C(c1cccc(N2CCCCC2)c1)N1CCCCC1,1,RNA binders
C(=C/c1ncc(NC[C@H]2CCCO2)o1)\c1ccccc1,1,RNA binders
c1ccc2c(c1)CC[C@H](NC1CCN(c3ccncn3)CC1)C2,1,RNA binders
c1ccc([SH+]c2cccc3nonc23)cc1,1,RNA binders
O=C(NNC=NS(=O)(=O)c1ccccc1)c1conc1-c1ccccc1,1,RNA binders
O=C1CCCc2c1cnn2-c1cccc(NC2CCCCC2)c1,1,RNA binders
c1ccc(-c2nc3nccnc3[nH]2)cc1,1,RNA binders
c1n[nH]cc1-c1cnn2ccc([C@H]3CCCNC3)nc12,1,RNA binders
O=C1NCCN1CCNCc1ccc2ccccc2n1,1,RNA binders
c1ccc(NCCCNc2nnc3c(n2)[nH]c2ccccc23)cc1,1,RNA binders
c1csc(-c2nc3ncccn3c2Nc2ccc3c(c2)OCCO3)c1,1,RNA binders
c1ccc([C@H]2NCCc3c2[nH]c2ccccc32)cc1,1,RNA binders
c1ccc2nc(CN3CCC4(CCC4)CC3)cnc2c1,1,RNA binders
O=S(=O)(Cc1cccs1)c1ccccc1,1,RNA binders
O=C(CCNc1ccccc1)c1ccccc1,1,RNA binders
O=C1CCCN1CCCNc1ncnc2c1CNC2,1,RNA binders
O=c1[nH]c(-c2ccccc2)nc2c1sc1ncccc12,1,RNA binders
c1ccc(Oc2ncccc2CN[C@H]2C[N@]3CC[C@H]2CC3)cc1,1,RNA binders
O=C(C1CC1)N1CCc2cc(S(=O)(=O)NCc3ccccc3)ccc21,1,RNA binders
c1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccncn4)cc3)c3ccccc23)c1,1,RNA binders
O=c1ccnc2sc3c(n12)CCCC3,1,RNA binders
c1ccncc1,1,RNA binders
N=C1N=NC=C1NNc1ccccc1,1,RNA binders
c1ccc(CNC[C@@H]2OCCc3ccccc32)cc1,1,RNA binders
O=C(c1nc2c(s1)CCCC2)N1[C@H]2CCNC[C@@H]1CC2,1,RNA binders
c1ccc2c(CCNCc3c[nH]cn3)c[nH]c2c1,1,RNA binders
O=C1CN=C(c2ccccc2)c2ccccc2N1,1,RNA binders
O=c1c2c(ncn1Cc1ccco1)-c1ccccc1CC21CCCCC1,1,RNA binders
c1ncn([C@]23CC4C[C@H](C[C@H](C4)C2)C3)n1,1,RNA binders
O=c1cc[nH]cn1,1,RNA binders
c1ccoc1,1,RNA binders
O=C(/N=c1/[nH]ncs1)c1ccccc1,1,RNA binders
c1ccc(CN2CC3CNCC(C3)C2)cc1,1,RNA binders
O=C(NCCN1CCNCC1)C(=O)Nc1ccccc1,1,RNA binders
O=C(c1cn(-c2ccccc2)nn1)N1Cc2cn[nH]c2C1,1,RNA binders
c1ccc(Nc2ncnc(-n3ccnc3)n2)cc1,1,RNA binders
c1ccc(CC[C@H]2CCCNC2)cc1,1,RNA binders
O=C(N=CNCc1ccccc1)c1cnccn1,1,RNA binders
O=C(C1CCC1)N1CCc2cnc(-c3cccnc3)nc2C1,1,RNA binders
O=C(CN1C(=O)CNC1=O)N1CCC(Cc2ccccn2)CC1,1,RNA binders
O=C1C2CN3CC1CN(C2)C3,1,RNA binders
C(=Cc1cc2ccccc2nc1N1CCCCC1)c1ccn(-c2ccccc2)n1,1,RNA binders
c1nc(N2CCC(NCc3ccc4[nH]ccc4c3)CC2)c2nc[nH]c2n1,1,RNA binders
N=c1cc(-c2ccccc2)oc2ccccc12,1,RNA binders
c1ccc(Nc2c(-c3ccco3)nc3ncccn23)cc1,1,RNA binders
c1ccc(-c2cnc3ncnn3c2)cc1,1,RNA binders
c1ccc(-c2[nH]c3ccnn3c2NC2CCCCCCC2)cc1,1,RNA binders
O=S1(=O)C=C(NC2CC2)c2ccccc21,1,RNA binders
O=C1C[C@@H](c2ccccc2)Cc2nc(Nc3ccccc3)ncc21,1,RNA binders
O=C(CCCc1cn[nH]c1)N1CCC2(CCNCC2)C1,1,RNA binders
c1ccc(-c2nn[nH]n2)cc1,1,RNA binders
c1coc(CCCNC2CCC3(CCNCC3)CC2)c1,1,RNA binders
O=C(NC1CCNCC1)c1cc(-c2ccccc2)c2c(c1)[nH]c1ncccc12,1,RNA binders
O=C(N[C@H]1CN[C@H](C(=O)NCc2ccc3[nH]ccc3c2)C1)c1ccccc1,1,RNA binders
c1cc(NCCNC2CCNCC2)ccn1,1,RNA binders
O=C(Nc1ccc(-c2cn[nH]c2)cc1)Nc1nnc(-c2ccncc2)s1,1,RNA binders
O=C(CNc1ccccc1)Nc1ccccc1,1,RNA binders
O=S(=O)(/N=c1\[nH]ncs1)c1ccccc1,1,RNA binders
O=C1CN(c2ccccc2)C=C1c1nccs1,1,RNA binders
c1ccc(Cn2nnc3cnncc32)cc1,1,RNA binders
O=C(c1ccccc1)n1ncc2cc3ccccc3nc21,1,RNA binders
C(=N/CCc1ccccc1)\c1ccccc1,1,RNA binders
c1ccc2c(C[C@@H]3C[C@H]4CC[N@]3CC4)ccnc2c1,1,RNA binders
c1ccc2ncc(CNc3ccncn3)cc2c1,1,RNA binders
c1ccc(N2CCN(CCCOC3CCCCC3)CC2)cc1,1,RNA binders
O=C1NCC2(CCNCC2)O1,1,RNA binders
C(=C/c1c[nH]c2ccccc12)\c1ncnc(-c2ccccc2)n1,1,RNA binders
O=C1CCC(=O)N1CNc1ccccc1,1,RNA binders
C1=NN2C(=NC(c3ccccc3)=C[C@H]2c2ccccc2)N1,1,RNA binders
c1coc(-c2ccncc2)c1,1,RNA binders
S=C1N=C/C(=C\c2ccccc2)S1,1,RNA binders
S=c1nc[nH]c2[nH]cnc12,1,RNA binders
O=C(CSc1nncs1)n1c2c(c3ccccc31)CCCC2,1,RNA binders
O=C(NCCCc1cncs1)c1cnc2[nH]cnc2c1,1,RNA binders
O=C1CCCNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)CN1,1,RNA binders
O=S(=O)(NCC1CCNCC1)c1cccc2ccccc12,1,RNA binders
O=C1C(CN2CCCC2)=CC(=Nc2c3ccccc3nc3cccnc23)C=C1CN1CCCC1,1,RNA binders
O=C(Nc1cnc2n1CCCC2)c1cccc(NCc2ccccn2)c1,1,RNA binders
O=C(Nc1ccccc1)N1CCC2(CC1)CNCCCN2,1,RNA binders
O=C(c1cc[nH]n1)N1CCO[C@H](c2ccc3ccccc3c2)C1,1,RNA binders
O=C(N[C@@H]1c2ccccc2C2(CCNCC2)[C@H]1OCc1cccnc1)c1cc[nH]n1,1,RNA binders
c1cn2ccsc2n1,1,RNA binders
O=C1C=CCCC1,1,RNA binders
O=C(Nc1ccccc1)c1cc2ccc(-c3cccs3)nc2s1,1,RNA binders
c1ccc(-n2ncc3c2CCCC3)nc1,1,RNA binders
C=CCSC(CC)(CC)C(N)=O,1,RNA binders
O=C(Nc1ccc(Nc2ccncc2)cc1)c1ccccc1,1,RNA binders
O=C1N=N/C(=C2/C=C(c3ccccc3)Nc3ccccc32)O1,1,RNA binders
O=c1cccc2c(c1)CCCc1ccccc1-2,1,RNA binders
O=C(C[C@H]1COCCN1)N(CCc1ccccc1)Cc1ccncc1,1,RNA binders
O=C(CS[C@H]1CCc2ccccc2NC1=O)Nc1ccccc1,1,RNA binders
O=c1c2ccccc2sc2ccccc12,1,RNA binders
O=c1[nH][nH]c(=O)c2ccccc12,1,RNA binders
O=c1ccc2ccccc2[nH]1,1,RNA binders
O=C(C1CNC1)N1CCC2(CCNCC2)C1,1,RNA binders
c1ccc2c[nH]cc2c1,1,RNA binders
c1ccc(Nc2[nH+]c(-c3ccccc3)cs2)cc1,1,RNA binders
O=C1C=CC(=O)c2nc(-c3cc(-c4ccccc4)ccn3)ccc21,1,RNA binders
C1=C[C@@H](c2ncncn2)CCC1,1,RNA binders
C1=CC2=N[C@@H](c3ccccc3)NN2C=N1,1,RNA binders
c1cnc(N2CCN(Cc3cn[nH]c3)CC2)nc1,1,RNA binders
C(=N/c1ccccc1)\c1cncnc1Nc1ccccc1,1,RNA binders
c1ncn(CCNCC2(N3CCCCC3)CCCCC2)n1,1,RNA binders
c1ccc(Nc2nc(NC3CCCCC3)nc3[nH]cnc23)cc1,1,RNA binders
c1cc([C@@H]2CO2)ccc1-c1ccc([C@H]2CO2)cc1,1,RNA binders
c1ccc(-n2cccc2CN2CCOCC2)cc1,1,RNA binders
O=C(OCc1ccccc1)C1=COC=C[C@]12C(=O)Nc1ccccc12,1,RNA binders
O=c1c(NCCCN2CCCCCC2)c(N2CCNCC2)c1=O,1,RNA binders
O=C(CN1CCNCC1)N1c2ccccc2Sc2ccccc21,1,RNA binders
O=c1[nH]c2nc[nH]c2c(=O)n1Cc1ccccc1,1,RNA binders
c1ccc(C2CCCC2)cc1,1,RNA binders
O=c1[nH]c2ccc(CCOc3ccc(CNCc4ccccc4)cc3)cc2[nH]1,1,RNA binders
c1ccc2c(c1)nc1cc3c(c(NCCN4CCCCC4)n12)CCC3,1,RNA binders
c1ccc2c(c1)c1ccccc1n2CCCN1CCCC1,1,RNA binders
c1ccc2c(c1)c1c3n2CCN(CCCN2CCCCC2)[C@H]3CCC1,1,RNA binders
O=c1ccc1=S,1,RNA binders
c1ccc(-c2cc(NCCCc3ccsc3)n3nccc3n2)cc1,1,RNA binders
c1ccc2c(c1)oc1c(CN3CCCC3)cccc12,1,RNA binders
O=C(CCc1cc2n(n1)CCN(C(=O)[C@@H]1CNCCO1)C2)N1CCCC1,1,RNA binders
c1c[nH]c(-c2nnc(CNCCOc3cnon3)o2)c1,1,RNA binders
c1ccc2c(c1)c1c3n2CCCN[C@H]3CCC1,1,RNA binders
O=C1NC=CC(=C2N=NN=N2)N1,1,RNA binders
C(=C/CSc1ccccn1)\CSc1ccccn1,1,RNA binders
O=C(NC[C@@H]1CCCN1)Nc1ccccc1,1,RNA binders
O=C(Nc1ccccc1)c1cnn2c1N[C@@H](c1cccs1)CC2,1,RNA binders
[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,1,RNA binders
O=S(=O)(c1ccc(-c2ccc3[nH]ncc3c2)cc1)N1CCSCC1,1,RNA binders
C1CC2CCC1CO2,1,RNA binders
c1ccc(C2(CCNC3CCNCC3)CCOCC2)cc1,1,RNA binders
O=C(Nc1cccc2ccccc12)c1cccc(NCc2ccc3c(c2)OCO3)c1,1,RNA binders
O=C1CC[C@H]2CN(c3[nH]cnc4nncc3-4)CC[C@H]2N1,1,RNA binders
O=c1ccnc2ccccn12,1,RNA binders
C1=CC2CC[C@@H]3Nc4ccc(C5C[C@H]6CCC[N@@](CCc7c5[nH]c5ccccc75)C6)cc4[C@@]34CCN(C1)[C@@H]24,1,RNA binders
c1ccc(Oc2cccc3ccccc23)cc1,1,RNA binders
C(=C\c1nc2ccccc2[nH]1)\c1ccccc1,1,RNA binders
C1C[C@H]2NCC[C@H]3NCC[C@H](N1)N23,1,RNA binders
O=C1c2ccccc2-c2ccccc21,1,RNA binders
C1CN([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)CCN1,1,RNA binders
c1ccc(Nc2c(-c3c[nH]c4ccccc34)nc3cnccn23)cc1,1,RNA binders
C=CCNC(=S)NCC=C,1,RNA binders
O=C(CNCc1ccccc1)N1CCC(N2CCCCC2)CC1,1,RNA binders
O=c1c(NC2CCCCC2)c(-c2ccccc2)c1=O,1,RNA binders
c1ccc2c(c1)ccc1ccccc12,1,RNA binders
C1=CC(c2c[nH]nc2-c2ccccc2)c2c(n[nH]c2-c2ccccc2)O1,1,RNA binders
c1ccc2sc(N3CCC(NCCc4cnc[nH]4)CC3)nc2c1,1,RNA binders
c1ccc(CCNCc2ccc3c(c2)OCO3)cc1,1,RNA binders
O=C1CCC2(CCNCC2)CN1,1,RNA binders
C1CC[C@@H](O[C@@H]2CCC[C@H](O[C@@H]3CCCCO3)C2)OC1,1,RNA binders
c1ncon1,1,RNA binders
C1=C2C(=Nc3ccccc3N[C@H]2c2ccccc2)CCC1,1,RNA binders
S=c1[nH]nc(-c2cc3cccnc3s2)n1-c1ccccc1,1,RNA binders
O=C(NC1CCCCC1)c1csc2c1CCCC2,1,RNA binders
C=C1N=CCNC(=O)CNC(=O)CCNC(=O)[C@@H]([C@@H]2CCC=CN2)NC1=O,1,RNA binders
O=C1NC(=O)C(=Cc2ccc3ccccc3c2)C(=O)N1,1,RNA binders
c1ccc(-c2ncccn2)cc1,1,RNA binders
O=S1(=O)C[C@H](NC2CC2)[C@@H](S(=O)(=O)c2ccccc2)C1,1,RNA binders
O=C(N=C1C=CC(=C2NCCN2)C=C1)c1cccc(C(=O)N=C2C=CC(=C3NCCN3)C=C2)c1,1,RNA binders
c1ccc2sccc2c1,1,RNA binders
O=c1[nH]c2ccc(COc3ccc(CNCc4cccnc4)cc3)cc2[nH]1,1,RNA binders
c1cc(CNCc2ccc3c(c2)OCO3)ccn1,1,RNA binders
C(=C/c1nc2ccccc2[nH]1)\c1ccccc1,1,RNA binders
c1ccc2c(-c3cscn3)c[nH]c2c1,1,RNA binders
O=C(Nc1ccccc1)c1ccc(C(=O)Nc2ccccc2)cc1,1,RNA binders
c1coc(-c2nc3sc4cncnc4c3c3c2COCC3)c1,1,RNA binders
O=c1[nH]c2ccc(CCOc3ccc(CNCCc4ccccc4)cc3)cc2[nH]1,1,RNA binders
NCCCCNCCCN,1,RNA binders
O=S(=O)(c1ccccc1)N(CCCN1CCCCC1)c1ccccc1,1,RNA binders
c1ccc(CC2CCN(CCCOc3ccccc3)CC2)cc1,1,RNA binders
c1cc(CNc2ncnc3c2CCNC3)[nH]n1,1,RNA binders
C1=C[C@@H](c2ccsc2)c2ccc3ccccc3c2O1,1,RNA binders
O=C(NCCNc1ccccc1)c1ccco1,1,RNA binders
c1ccc(-c2cc(CNc3ncnc4c3CCNC4)[nH]n2)cc1,1,RNA binders
c1ccc(-c2cn(-c3ccccc3)c3ncnc(NCCCN4CCOCC4)c23)cc1,1,RNA binders
c1ccc(C2CCOCC2)cc1,1,RNA binders
c1ccc(-c2noc(-c3cccnc3NC3CCCC3)n2)cc1,1,RNA binders
c1ccc(-c2ccn3c(c2)nc2ccccc23)cc1,1,RNA binders
c1ccc(-c2cc(-c3cccnc3)ccn2)cc1,1,RNA binders
c1ccc(CNc2ncnc3sccc23)cc1,1,RNA binders
O=C(Nc1ccccc1-c1ccccc1)C1CCN(c2ccncn2)CC1,1,RNA binders
O=C(NCCCNc1cccnc1)c1cc2ccccc2o1,1,RNA binders
c1ccc(CCNCc2nc(C3CCCCC3)no2)cc1,1,RNA binders
c1cc(NC2CNC2)nc(-c2cnc3ccccn23)c1,1,RNA binders
O=C(N[C@@H]1CCNC1)c1ccnc2ccccc12,1,RNA binders
O=C(NCc1ccccc1)c1cnn2cccnc12,1,RNA binders
N=c1[nH][nH]c(=S)s1,1,RNA binders
c1cc(N2CC2)ncn1,1,RNA binders
c1ccc(-n2ccnc2-c2cc3n(n2)CCNC3)c(Cn2ccnc2)c1,1,RNA binders
N=c1[nH][nH]c2ncc3cc4ccccc4nc3c12,1,RNA binders
C1=C[C@H]2C[C@@H]1C[C@H]2CCNc1ccncn1,1,RNA binders
O=C(CC1C(=O)N(Cc2ccccc2)c2ccccc21)c1ccccc1,1,RNA binders
C1=NCCC(/C=C/N2CCc3cc(O[C@H]4CCCCO4)ccc32)=C1,1,RNA binders
C1CN1,1,RNA binders
