CSK_scafold,count,source
C1CCC(CCCC2CCC(C3CCC4CCCC4C3)C2)C1,1,Zinc dark matter
C1CCC(CCC2CCCCC2CC2CCC(CCC34CC5CC(CC(C5)C3)C4)C2)CC1,1,Zinc dark matter
C1CCC(CC2C(C3CCCCC3)CCCC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(CC3CCC4CCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CCCCC3CCCC3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCC3CCC(C4CC5CCCCC5C4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCC(CCC4CCC5CCCC5C4)C3)C2)CC1,1,Zinc dark matter
C1CCCC(CCCC2CCCC3CC4CCCC4C23)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3C4CCCCC4CC4CCCC43)CC2)CC1,1,Zinc dark matter
C1CCC2CC(CCC3CCCC3C3CCCC3)CCC2C1,1,Zinc dark matter
C1CCC(CC(CC2CCCC2)CC2CCC(C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CCC3CCC4CCCCC43)CC2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCCC23CCCC3)CC1,1,Zinc dark matter
C1CCC(C2C(CC3CCCC3)CCC2CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CC3CCCCC3C2CC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCCC2CCCC2CCC(CCC3CCCC3)CC2)C1,1,Zinc dark matter
C1CCCC2(CC1)CCCC(CCC1CCCC1)C2,1,Zinc dark matter
C1CC2CCC(CCCC3CCCC3C3CCCC3)CC2C1,1,Zinc dark matter
C1CCC(CCCCC(CC2CCCCC2)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(CCC3CC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCCC(C3CCCCC3)C3CCCC3)C2)CC1,1,Zinc dark matter
C(CCCC1CC(C2CCCCC2)C(C2CCCC2)C1)CCC1CCCCC1,1,Zinc dark matter
C1CCC(CCCC2CCCCC2CCCCCC2CCC(C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC2C2CCC(CCC3CCCCC3)CC2)CC1,1,Zinc dark matter
FC(F)(Cl)CCI,1,Zinc dark matter
C1CCC(CC(CCC2CCC3CC(C4CCCCC4)C(C4CCCCC4)CC3C2)C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCCC3CCC4CCCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(C2C(C3CC4CCCCC4C3)CCC2CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CC4CCC(C5CCCCC5)CC4C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC(CCC3CCCC3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC3CC4CCC(C5CC5)CC4CC3C2)C1,1,Zinc dark matter
C(CCC1CC2CCC1C2)CC1CCC(C2CCC3CCCCC3C2)C1,1,Zinc dark matter
C1CCC(CCC2CC3CCC4CC5C(C6CCCCC6)CCC5C(C5CCCC5)C4C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC(C3CC4CCC(C5CCCCC5)C4C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CCCCC3)C2C2CCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCCC3CCC4CC(C5CCCCC5)CC34)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(CCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CC3CC4C5CCCCC5CCC4C3C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC4CC5CCCCC5CC34)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCCC3CC3CCCC3)CC2)CC1,1,Zinc dark matter
C(CCCC1CC(C2CCCCC2)CC2CCCC12)CCC1CCCCC1,1,Zinc dark matter
C1CCC(C2CCCC(CC3CC4CCC3C4)C2)C1,1,Zinc dark matter
C1CCC(CCCCC2CCC3CCC(CCC4CCCCC4)C(C4CCCCC4)C23)CC1,1,Zinc dark matter
C1CCC(C2CCC3C(C4CCCC4)CCC(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CC(CCCC2CC(C3CCCCC3)CC2C2CCCCC2)C2CC2)CC1,1,Zinc dark matter
C1CCC(CCC(CC2CCCCC2)C2CC3C(C2)C2C4CCCCC4C3C3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCCC3CC2CCC2CC3CCCCC3C2)C1,1,Zinc dark matter
C1CCC(CCCC2CC3CCC(CCC4CCCCC4)C3CC2C2CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CC3CC(C4CCCCC4)CC(C4CCCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC(CC3CCCC3)C3CCCCC23)C1,1,Zinc dark matter
C1CCC(CCC2CCCCC2CCC2CC3C4CCC(C3C2)C2CC42)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CCC(C34CC5CC(CC(C5)C3)C4)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC2C(C2CCC(C3CCCCC3)CC2)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCCCC3CCCCC3C3CCCC3)C2)C1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CCCC3C3CCCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2C3CCCC3CC2CCCCC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC3C(C4CCCC4)CCC23)C1,1,Zinc dark matter
C1CCC(CCC2CC(CCC3CCCC3)C3CCCCC23)CC1,1,Zinc dark matter
C1CCC(CCC2CCC3(CCCC4CCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CC3CCC4CCCC4C3)CC2)C1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCC4CCCCC4C3)C2)C1,1,Zinc dark matter
C1CCC(CC2CCC3C(CCCCCC4CCC5CCCCC45)CCC3C2)CC1,1,Zinc dark matter
C1CC2CCCC(C3CC3)C2C1,1,Zinc dark matter
C1CCC(CC(CC2CCCC2)C(C2CCC3CCCCC3C2)C2CCCC2C2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CCCCC3CCCC3)CC2)C1,1,Zinc dark matter
C1CCC(C2CCC(CC3CC4CCCC(C5CCC6CCCC6C5)C4C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC3C(C2)CC2CC4CCCCC4C2C3C2CCCCC2)CC1,1,Zinc dark matter
C(CCC1CCCC1)CCC1CCC2(CCCC3CCCCC32)C1,1,Zinc dark matter
C1CCC(CCCCCC2CC3C(CCC4CCCCC4)CC4CCCCC4C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2C(C3CCCCC3)CC3CCCCC3C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CC(CC3CCCC3)CC3CCCC32)C1,1,Zinc dark matter
C1CCC(CC2CCC3(CCC(CC4CC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CC3CCCC3C3CCCC23)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC(C3CC4CCCCC4C3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3C(C4CCCC5CCCCC54)CCCC4CCCC2C43)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC3(CCCC(CC4CCCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCC(C4CC4)CC3C(C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(CCC3CC4CCCCC4CC3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC4CC(C5CCCCC5)CCC34)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC3CCC(C4CC5C6CCC(C6)C5C4)CC3C2)C1,1,Zinc dark matter
C(CCCC1CCC2CCC3(CCCCC3)CC2C1)CCC1CCCCC1,1,Zinc dark matter
C1CCC(C2CCCC2C2CCC(CCCCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCCC2CCC2CCCC2)C1,1,Zinc dark matter
C1CCC(CCC2CCC(CC3CCC4CC(C5CCCCC5)CC4C3)CC2)CC1,1,Zinc dark matter
C(CCCCC1CCC2CCCC2C1)CCCC1CCCCC1,1,Zinc dark matter
C1CCC(CC(CC2CCC(C3CCCC3)C2)C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC(C3CCCC4C(C5CCC6CCCC6C5)CCC34)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CC(C3CCCC3)C3(CCCC(CC4CC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CCCCCC3CCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCC3CCCC(C4CCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCCC(C2CCC(C3CCCC3)C2)CC1,1,Zinc dark matter
C(CCC1CCC(CC2CCC3CCCCC3C2)C1)CCCC1CCCC1,1,Zinc dark matter
C1CCC(CCCCC2C3CCC4(CCC5CCCCC5C4)C23)CC1,1,Zinc dark matter
C1CCC(CCCC2CC3CCC4CC5(CCCC5)CCC4C3C2)C1,1,Zinc dark matter
C(CCCC1CCC2C3CCCCC3CC12)CCC1CCCC1,1,Zinc dark matter
C1CCC2CC3CCCCC3C2CC1,1,Zinc dark matter
C(CCCCC1CCC2CCCCC2C1)CCCC1CCC2CCCCC2C1,1,Zinc dark matter
C1CCC(C2C(C3CCC(CCC4CCCC5CCCCC54)C3)CCC2CC2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCCCC3)C2C2CCC(CC3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CC3(CCC4CCCCC43)C3CCCC23)CC1,1,Zinc dark matter
C(CCCCCC1CCC2CCCCC2C1)CCCCC1CCCCC1,1,Zinc dark matter
C(CCCC1CCC2C(C1)CC1CCCCC12)CCC1CCCCC1,1,Zinc dark matter
C1CCC(CCC2CC(CC3CCCCC3)CC3CC4CCCCC4C23)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CCCC3C4CCCCC4CC(C4CCCC4)C3C3CCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCCC(CCCC3CC(CC4CCC5CCCCC5C4)C4CCCCC34)C2)CC1,1,Zinc dark matter
C1CCCCCC(C2CCC(C3CCCCC3)CC2)CCCCC1,1,Zinc dark matter
C1CCC(CCC(C2CCCCC2)C(CC2CCCC2)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CC2CC(CCCCCC3CCCC3)CC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CC4CCC5CC6CCCC6C5C4C3)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCCC2CC2CC3CCC(CCC4CCCCC4)C(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C(CCC1CCCC2CCCCC12)CC1CC2C3CCC(C2C1)C1CC31,1,Zinc dark matter
C1CCC(CCCC2C3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(C3CCC(C45CC6CC(CC(C6)C4)C5)CC3)C2)C1,1,Zinc dark matter
C1CCC(CCCC2CCC(C3CCCCC3)C2CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC3CCC(CCCC4CCCCC4)CC23)CC1,1,Zinc dark matter
C1CCC(CCC(CCCC2CC3CCCCC3C2)CC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC(CC3CCC4CCC(C5CCCCC5)C4C3)C3CCCCC23)CC1,1,Zinc dark matter
C1CCC(C2CCCC2CCC2CCCC(C3CC4CCCCC4C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC(CC4C5CCCCC54)C3)CC2)C1,1,Zinc dark matter
C1CCC(CCC2CCCC(CCC3(C4CCCCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC(C2CCC2)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3C4CCCCC4C(CCC4CCCCC4)C4CCCCC43)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3(CC2)CCC(CCCC2CCCC2)C3CC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CCC3CCC(C4CCCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC3(CCC(CC4CCCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC(C3CCC4CCCC(CC5CCCCC5)C4C3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(CC3CCCC4CCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC3(CCC(CCC4CCCC4)CC3)C2)CC1,1,Zinc dark matter
C1CCCC(CCCC2CC(C3CCCCC3)CC(C3CC4CCCCC4C3)C2)CC1,1,Zinc dark matter
C(CCCC1CCC(CCC2CCCCC2)C1)CCC1CCCCC1,1,Zinc dark matter
C1CCCC(CCC2CC3C4CCCCC4C(C4CCCC4)C3CC2CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CCCCC3CCC4CCCCC43)CC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC(CCC3CCCCC3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCCC(CCCC2CCC(CC3CCC(CC4CCCCC4)CC3)C2)CC1,1,Zinc dark matter
C[C@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,1,Zinc dark matter
NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN,1,Zinc dark matter
C1CCC(C2C(CCC3CCC4CCCCC4C3)CC3C4CCCCC4CC3C3CCCC32)CC1,1,Zinc dark matter
C1CCC(CC2C(CC3CCC4CCCC4C3)C3CCC4CCCCC4C3C23CCC2CCCCC23)CC1,1,Zinc dark matter
C(CCC1CCC(C2CCC3CCCCC3C2)C1)CC1CC1,1,Zinc dark matter
C1CCCC2CC3CCCCC3CC2CC1,1,Zinc dark matter
C1CCC(CCCCC2CC3CCCC(CC4CCCCC4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC3CCC(C4CCCC4)CC32)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCCC(C3CCC4CCCCC4C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CC3CC4CCC3(C4)C2)C1,1,Zinc dark matter
C1CCC(CCCC2CCCCC2CCC2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC2C2CCCC(CCC3CCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCC(C2CCC2)C2CCC3CCCC3C2)C1,1,Zinc dark matter
C1CCC(CCC2CCCC(CCCC3CCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CCCC3C3CCCC4CC5CCCC5CC43)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2C3CCC4(CC(CCC5CCC6CCCCC65)CC24)C3)CC1,1,Zinc dark matter
C1CCC(C2C(CCCC3CCCC3)CCC3CC(C4CCCC4)CCC32)CC1,1,Zinc dark matter
C1CCC(C2CCC3C(CCC4CCCC(C5CCCCC5)C43)C2)CC1,1,Zinc dark matter
C1CCC2CC(CC3CCC(CCC4C5CC6CCC4C6C5)CC3)CCC2C1,1,Zinc dark matter
C1CCC(CCCCCCCCC2CCC(C3CCCCC3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC2C2CCCC(CCCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CC3C(CC4CCCCC4)CC4CCCCC43)CC2)CC1,1,Zinc dark matter
O=S(=O)(Cl)CCCCCC(F)(F)F,1,Zinc dark matter
C1CCC(CCCCC2CCC(CC3C[C](CC4CCCCC4)C(C4CCCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CC2CCC(CCC3CC4CCC(C5CCC6CCCC6C5)CC4C3)CC2C1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCC(C4CCCCC4)C3C3CCCC3)CC2)CC1,1,Zinc dark matter
C1CCC(CCC(C2CCCCC2)C(CCC2CCC3CCCCC32)CC2CCCCC2)CC1,1,Zinc dark matter
C1CCCC(CCCC2CC(C3CCCCCC3)CC(C3CCCCC3)C2)CC1,1,Zinc dark matter
CCCOCCOCCN,1,Zinc dark matter
C1CCC(CCC2CCC(CC3CCCC3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCCC2C(CC2CCCC2)CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC(CCC2CC(C3CCCC3)CC2C2CCCCC2)CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3CCCC(CCC4CCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCC(CCCC2CCCCC2)CCC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2C3CC(C4CCC5CCCCC5C4)CC3C3CCC4CCCCC4C32)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCC2CC2CCC3CCC(CCC4CCCCC4)C3C2)CC1,1,Zinc dark matter
C(CCCC1CC2CCCC(C3CCCC(CC4CCCCC4)C3)C2C1)CCC1CCCCC1,1,Zinc dark matter
C1CCC(C2CCCC3(CCCCC(CC4CCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCC(C4CCCCC4)C3C3CCC(C4CCCC5CCCCC54)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCCC2CCC3C4CCCCC4C4CCCC2C43)CC1,1,Zinc dark matter
C1CCC(C2CCC3CCCCC3C2CCCC2CCCC2)CC1,1,Zinc dark matter
C1CCC(C(C2CCCC2)C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCCCC3)C2C2CCC(C3CC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCC(C4CCCC4CCC4CCCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(C2CC3CCCCC3CC3C4CCCCC4CC23)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCCC3C(CCC3CCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCCCCCC3CCC(CCC4CCC5CCCC5C4)CC3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2C3C4CCCCC4CCC3C3(CCC4CCCCC43)C2CC2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CCCCC3C4CC5CCC3C5C4)CC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(C3CCCC3)C2C2CC2)CC1,1,Zinc dark matter
C1CCC(CC2CC(CC3CC4CCCC(C5CCCC6CCCCC65)C4C3)C3CCCCC23)CC1,1,Zinc dark matter
C1CCC(CCC(CCCC2CCC3CCCC3C2)CC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCC(CC2CCC3CCCCC3C2)C2CCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC(C3CCC(CC4CCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCC(C3CCC(C4CCCC4C4CCCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3CCC4CCCCC4CC3CC2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC3CCCC(C4CCCCC4)C23)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCCC4CCC(C5CCCCC5)CC43)CC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CCC3CCC(C4CCCC4)C3CC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCCCC2CC2CCCC(CCC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCC(C3CCCCC3)C2C2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(CCC(CC2CCC3CC4CCCC4CC3C2)C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCCC2CC(CC3CCCCC3)CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2C(CCCCC3CCCC3)CCC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CCC2C(CCC(CC3CCCCC3)CC3CC3)CCC3CCCC32)CC1,1,Zinc dark matter
C1CCC(CCC2C3CCCCC3CC2C2CCC(CC3CCCC(C4CCCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCCC3CC(CC4CCCC4)CC23)CC1,1,Zinc dark matter
C1CCC(CC2CC(C3CCCCC3)C3CCC(CC4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCCC(CCC2CC3C(CC4CCCC43)CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCCC2CC2CCC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(C2CC3CCC(C4CC5CCCCC5C4)CC3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(C3C(CC4CCCC4)CCC3CC3CCC4CCCCC4C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCC(CCCCCC2CCC3CCCCC3C2)CC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCCC2C2CCC(C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC(CC3CCC4CCCC4C3)CC3CCCCC32)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCCC(C4CCCC5CCCC54)C3)CC2)CC1,1,Zinc dark matter
C(CCCC1CCC2C(C1)CC1CCCC12)CCC1CCCC1,1,Zinc dark matter
C1CCC(CCC2CC3CCCCC3CC2CC2CCCC2)C1,1,Zinc dark matter
C1CCC2CC(C3C4CCCC4CC4CCCC5CCC3C54)CCC2C1,1,Zinc dark matter
C1CCC(C(CC2CCCC2)CC2CCC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCCCCCCCCCC2CCC3C(CCC4CC(CCCCCC1)CC43)C2,1,Zinc dark matter
C1CCC(CCCCC2C3CCC4(CC(C5CCC6CCCC6C5)CC24)C3)CC1,1,Zinc dark matter
C1CCC(C2CCC3CCC(C4CCCCC4)C3C3CCCC23)CC1,1,Zinc dark matter
C1CCC(CC2CCC(C3CCCCC3)C2C2CCC(C3CCCC4CCCCC43)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CC(C4CCCCC4)CC(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C(CC1CCC2CCCCC2C1)CC1CCC(C2CCC3CCCCC3C2)C1,1,Zinc dark matter
C1CCC(CCCCCCC2CCCCC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCCC(CCCC2CCCC2)CCC2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC(CC3CCC4CC(CC5CCCC5)CC4C3)C2)CC1,1,Zinc dark matter
C1CCC(CC(CCCC2CCC3CCCCC3C2)C(CCC2CCCC2)CC2CCCCC2)CC1,1,Zinc dark matter
C1CCCC(CCC2CC3C(CC2CC2CCCCC2)CC2CCCC23)CCC1,1,Zinc dark matter
C1CCC(C2CCC3C(C4CCCCCC4)CCCC23)CC1,1,Zinc dark matter
C1CCC(CC2CCC(CC3CCC4CCCCC4C3)C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(C2(C3CCCCC3)CCC(CC3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC(C2CCC2)C2CCC3CCCC3C2)C1,1,Zinc dark matter
C1CCCC(CCC2CCC(CCCCC3CCCCC3)CC2)CCC1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CC3CCC4CCC(C5CCCCC5)C4C3)CC2)CC1,1,Zinc dark matter
C1CCC(CC(CC2CCCC2)CC2CCC3CC4CCCC4CC3C2)C1,1,Zinc dark matter
C1CCC(CC2CC3CCCC(C4CCCC5CCCCC54)C3C2)CC1,1,Zinc dark matter
C1CCC(C2(CC3CCCC3)CCCC2)CC1,1,Zinc dark matter
C1CCC(C2CCC3(CCC(CC4CC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC(CC3CC3)C2)CC1,1,Zinc dark matter
C1CCC2C(C1)CCCC2CCCC1CC2CCC1C2,1,Zinc dark matter
C1CCC(C2CCCC2CCCC2CC3CCCCC3C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC(CC3CCC(C4CC4)C3)C2)CC1,1,Zinc dark matter
C1CCC(C2CCCC2CCCCC2CCC3CC4CCCCC4C23)CC1,1,Zinc dark matter
C(CCC1CCCC1)CCC1CCCC2CCCC12,1,Zinc dark matter
C1CCC(C2CCC3CCCCC3C2CCC2CCC3CCCC3C2)CC1,1,Zinc dark matter
C1CCC(CC2CCCCC2CCCCC2CCC3CCCC3C2)CC1,1,Zinc dark matter
C1CC(CC2CCC(C3CC3)C2)CC(C2CC3CCCCC3C2)C1,1,Zinc dark matter
C1CCC(CCC2CCC(CC(C3CCCCC3)C(CCC3CCCC3)C3CCCC3)C2)CC1,1,Zinc dark matter
C1CCC(C2CC3CCCC(CCCCC4CCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CC3CC3C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCCC3C(CCC3CC4CCCCC4C3)C2)C1,1,Zinc dark matter
C1CCC(CC2CCC(C3CC(C4CCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(C(CCCC2CCCC2)C2CCC3CCCCC32)CC1,1,Zinc dark matter
C1CCC2CC(CCC3CCC(C4CCCC4)C3)CCC2C1,1,Zinc dark matter
C1CCC(CCCCC2CCC(CC3CCCC(CC4CCCC4)C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCC2CC(C3CC4CCCCC4C3)CC2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CC3CCCCC3C(CCC3CCC(C4CCCCC4)C3)C2)CC1,1,Zinc dark matter
C1CCC2CC(CC3CCC(CC4CCC5CCCC5C4)CC3)CCC2C1,1,Zinc dark matter
C1CCC(CCC2CCC(CC3CCC(CCC4CCCCC4)C3C3CCCC3)CC2)CC1,1,Zinc dark matter
C(CCCC1C2CCCCC2CC2CCC3CCCCC3C21)CCC1CCCCC1,1,Zinc dark matter
C1CCC(CCCC2CCC3CCCC3C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CC2CCC3(CC2)CCC(CC2CC2)C3)C1,1,Zinc dark matter
C1CCC(CC2CCCC2CC(CC2CCCC2)CC2CCC3CC4CCCCC4CC3C2)CC1,1,Zinc dark matter
C1CCC(CCC2C3CCCCC3C3CCCCC32)CC1,1,Zinc dark matter
C1CCC(CCCC2CC(C3CCCCC3)CC2CCC2CCCCC2)CC1,1,Zinc dark matter
C(CCCC1CCCC1C1CCCCC1)CCC1CC2CCC1C2,1,Zinc dark matter
C1CCC(CCC2CCC3C4CCCCC4CC(C4CCCCC4)C3C2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC3CC(CC4CCC5CCCCC54)CC3C2C2CCCCC2)CC1,1,Zinc dark matter
C1CCC(CCC2CCC(CCC3CCC4CC5CCCCC5C4C3)CC2)CC1,1,Zinc dark matter
C1CCC(CCC(CCC2CCCCC2)C2CCC(C3CCCCC3)C2)CC1,1,Zinc dark matter
C1CCC(CCCC2CCCC(C3CCCC3CC3CCCC3)C2)C1,1,Zinc dark matter
C1CCC(CC2CCCC3C(C4CCCCC4)C(C4CCCC4)CC32)CC1,1,Zinc dark matter
