Murcko_scafold,count,source
O=C(COc1ccccc1)NCC(=O)Nc1ccccc1,1,Zinc dark matter
O=C1C[C@@H](c2ccco2)NC(N2CCN(c3ccccc3)CC2)=N1,1,Zinc dark matter
O=C(CSc1nncs1)N[C@H]1C[C@@H]2CCC1C2,1,Zinc dark matter
O=C1OCC2=C1[C@H](c1ccccc1)NC(=O)N2CC(=O)N1CCCCC1,1,Zinc dark matter
C1=C[C@H]2c3ccccc3N[C@@H](c3ccc(OCc4ccccc4)cc3)[C@H]2C1,1,Zinc dark matter
O=C(Nc1ccccc1)c1cc2n(n1)CC[C@H](c1ccco1)N2,1,Zinc dark matter
O=c1c(Oc2ccccc2)coc2c(CN3CCCCCC3)cccc12,1,Zinc dark matter
c1c[nH]c(CC2CCN(Cc3cnc[nH]3)CC2)n1,1,Zinc dark matter
O=C(CSc1ncn[nH]1)Nc1cc(-c2ccccc2)cs1,1,Zinc dark matter
O=C(c1cc[nH]n1)N1CC[C@@H](c2ccnc(N3CCCC3)n2)C1,1,Zinc dark matter
C(=N/N=c1\[nH]c(-c2ccccc2)cs1)\c1cccnc1,1,Zinc dark matter
O=C(Nc1ccccc1)c1cccc(N2CCCCS2(=O)=O)c1,1,Zinc dark matter
O=C(NCc1ccco1)c1c(/N=C\c2cccc3ccccc23)sc2c1CCCC2,1,Zinc dark matter
O=C(NC[C@@H]1CCn2ccnc2C1)C1CCCCC1,1,Zinc dark matter
O=C(NCCc1ccccc1)C1=Cc2ccccc2OC1,1,Zinc dark matter
O=C(N[C@H](C1CCC1)C1CCNCC1)c1ccncc1,1,Zinc dark matter
O=C(CN1CCNCC1)Nc1ccc2c(c1)oc1ccccc12,1,Zinc dark matter
O=C(Cn1cccn1)N1CCC[C@H]1c1ncc2c(n1)CCNC2,1,Zinc dark matter
O=C(c1ccn2ncnc2n1)N1CC[C@H](n2cccn2)C1,1,Zinc dark matter
O=C(Nc1c[nH]c(=O)[nH]c1=O)c1ccccc1,1,Zinc dark matter
O=C(Nc1sccc1[C@H](c1ccccc1)N1CCNCC1)c1ccccc1,1,Zinc dark matter
c1cncc(CNc2cc(-c3cnc4n[nH]nc4c3)c3cc[nH]c3n2)c1,1,Zinc dark matter
O=C(N/N=C/c1ccc(-c2ccccc2)o1)c1ccccc1,1,Zinc dark matter
O=C1CC[C@]2(CCN1)CN(C(=O)c1ccccc1)CCN2,1,Zinc dark matter
O=C(N[C@H]1CCCN(Cc2cccs2)C1)c1ccco1,1,Zinc dark matter
O=C(Nc1ccccc1)c1nnc([C@H]2CCCN(C(=O)Nc3ccccc3)C2)s1,1,Zinc dark matter
c1ccc2c(NCC3CCC3)ncnc2c1,1,Zinc dark matter
O=C(COC(=O)c1cccc(N2C(=O)[C@@H]3[C@@H]4C[C@@H]([C@H]3C2=O)[C@H](c2ccccc2)C4)c1)Nc1ccccc1,1,Zinc dark matter
O=C(c1ccccc1)N1CCC([C@]2(c3ccccn3)NC(=O)N(C[C@@H]3CCCO3)C2=O)CC1,1,Zinc dark matter
O=C(NNC(=O)[C@@H]1CC(=O)N(c2ccccc2)C1)c1ccccc1,1,Zinc dark matter
O=C(Nc1sccc1[C@@H](c1ccccc1)N1CCOCC1)c1ccccc1,1,Zinc dark matter
O=C1NC(=O)C2(Cc3ccccc3N3CCC[C@H]32)C(=O)N1,1,Zinc dark matter
O=C(c1ccc2ccccc2c1)N1CCC[C@@H]1c1ccc2c(c1)OCCO2,1,Zinc dark matter
O=C(c1ccccc1)[C@@H]1[C@@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]2[C@H]2c3ccccc3C=CN12,1,Zinc dark matter
O=C(NCc1cc2n(n1)CCNC2)c1ccn[nH]1,1,Zinc dark matter
O=C(Cn1ncc2cn(Cc3ccccc3)cc2c1=O)NCC12CC3CC(CC(C3)C1)C2,1,Zinc dark matter
O=c1/c(=C\c2ccc(-c3ccccc3)o2)sc2n1[C@@H](c1ccccc1)C=CN=2,1,Zinc dark matter
O=C(NCCOc1ccccc1)c1ccc2c(=O)[nH]cnc2c1,1,Zinc dark matter
O=C1NC[C@H](C(=O)c2ccccc2)[C@H](c2ccccc2)N1,1,Zinc dark matter
O=C(Oc1ccccc1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,1,Zinc dark matter
O=C(c1ccccn1)N1CC2CNCC[C@@H]2[C@H]1c1ccccc1,1,Zinc dark matter
O=C1NC(=S)S/C1=C\c1c(N2CCOCC2)nc2ccccn2c1=O,1,Zinc dark matter
O=C1NC(=O)C(CCc2ccccc2)N1,1,Zinc dark matter
O=C(NCc1ccccc1)[C@H]1CC(=O)N(c2ccccc2)C1,1,Zinc dark matter
O=C(NC[C@H](c1ccco1)N1CCOCC1)c1cnccn1,1,Zinc dark matter
O=C(CSc1nnc(-c2ccccc2)n1-c1ccccc1)c1c[nH]c(=O)[nH]c1=O,1,Zinc dark matter
O=C(NC1CCCCCCC1)C1Cn2c(cc3occc32)C(=O)N1CCc1ccccc1,1,Zinc dark matter
O=C1N[C@H](c2ccccc2)C(=Cc2ccc3c(c2)CCO3)C1=O,1,Zinc dark matter
O=C(COC(=O)c1cccc(-c2ccco2)c1)Nc1ccccc1,1,Zinc dark matter
O=C(c1ccco1)N1CCO[C@H]2[C@H](OCc3cccnc3)CC[C@@H]21,1,Zinc dark matter
O=C(NCCn1cccn1)N1CCCO[C@H](CN2CCCC2)C1,1,Zinc dark matter
O=C(CN(C1CCCCC1)S(=O)(=O)c1ccccc1)Nc1ccccc1,1,Zinc dark matter
O=C1CCc2cc(C(=O)NCc3cccnc3)ccc2N1,1,Zinc dark matter
c1nnc(N2CC[C@H]3OCCC[C@@]3(COCC3CC3)C2)s1,1,Zinc dark matter
O=C1C=C(C(=O)c2ccc(OCc3ccccc3)cc2)[C@H](c2ccccc2)N1,1,Zinc dark matter
C=C1C(=O)C(=O)N(c2ccccc2)[C@@H]1c1ccccc1,1,Zinc dark matter
O=C(COC(=O)c1cscn1)Nc1ccccc1,1,Zinc dark matter
O=C(c1ccccc1)[C@@H]1[C@@H](C(=O)c2ccccc2)[C@@]2(C(=O)Nc3ccccc32)[C@H]2C=Cc3ccccc3N12,1,Zinc dark matter
O=C(NCc1coc(-c2cccs2)n1)N[C@H](c1ccccc1)c1ncc[nH]1,1,Zinc dark matter
O=C1[C@@H]2[C@@H]3C=C[C@H]([C@@H]4C[C@H]34)[C@@H]2C(=O)N1/N=C/c1cccc2ccccc12,1,Zinc dark matter
O=C(Cc1cnon1)N1CCO[C@H](c2ncccn2)C1,1,Zinc dark matter
C(=N\c1cc2c(s1)CCCC2)\c1ccccc1,1,Zinc dark matter
O=C(CNS(=O)(=O)c1ccccc1)Nc1ccccc1C(=O)N1CCCCC1,1,Zinc dark matter
O=C1CN(C(=O)c2nn(CCCc3ccccc3)c3c2CN(Cc2ccccc2)CC3)CCN1,1,Zinc dark matter
O=C(N[C@H](c1cn[nH]c1)C1CCC1)c1ccccc1,1,Zinc dark matter
O=C(CCS(=O)(=O)c1ccc2c(c1)NCC2)Nc1ccccc1,1,Zinc dark matter
O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)c1cnoc1,1,Zinc dark matter
O=C(Cn1cc(C(=O)Nc2ccccc2)nn1)Nc1ccc2c(c1)OCO2,1,Zinc dark matter
O=C(NCc1ccncc1)c1cnc(C23CC4CC(CC(C4)C2)C3)[nH]c1=O,1,Zinc dark matter
O=C(NCc1ccccc1)C(=O)NC[C@@H](c1ccco1)N1CCN(c2ccccc2)CC1,1,Zinc dark matter
O=C(COC(=O)Cc1cnoc1)Nc1ccc2c(c1)OCCO2,1,Zinc dark matter
O=C1ON=C(c2ccccc2)/C1=C/c1ccc(OCc2ccccc2)cc1,1,Zinc dark matter
O=C(NCc1nc(-c2ccccc2)no1)c1ccon1,1,Zinc dark matter
O=C(C1CCC1)N(CCc1ccccc1)Cc1cccs1,1,Zinc dark matter
O=C1O[C@@H]2CC3CCCCC3C[C@@H]2[C@@H]1CN1CCN(C(=O)c2ccco2)CC1,1,Zinc dark matter
O=C(NCc1ccco1)c1ccccc1NC(=S)Nc1ccccc1,1,Zinc dark matter
c1cc2c(cc1CN1CCCNCC1)OCO2,1,Zinc dark matter
O=C(N/N=C/C12c3ccccc3C(c3ccccc31)[C@H]1C(=O)N(c3ccccc3)C(=O)[C@H]12)c1ccccc1,1,Zinc dark matter
C1=NN(c2ccccc2)[C@]2(S1)c1ccccc1C=NN2c1ccccc1,1,Zinc dark matter
c1ccc(Oc2[nH]nc(-c3ccccc3)c2CNC2CC2)cc1,1,Zinc dark matter
O=C(N[C@@H]1CCCc2c1cnn2-c1ccccc1)c1ccc[nH+]c1,1,Zinc dark matter
c1ccc(CN=c2cc(-c3ccccc3)[nH]c(=NC3CC3)[nH]2)cc1,1,Zinc dark matter
O=C(COc1ccccc1-c1ccccc1)c1ccccc1,1,Zinc dark matter
c1ccc2c(c1)CC[C@H]2NCCCOC1CCOCC1,1,Zinc dark matter
O=C1C[C@@H](Cc2ccccc2)CN1,1,Zinc dark matter
S=C1N[C@H](c2ccc(-c3ccccc3)o2)[C@H](c2ccccn2)N1,1,Zinc dark matter
O=C(C[C@@H]1C(=O)N(c2ccccc2)C(=S)N1CCCN1CCNCC1)Nc1ccccc1,1,Zinc dark matter
N=C1S[C@@H]2CS(=O)(=O)C[C@H]2N1Cc1ccccc1,1,Zinc dark matter
O=C(NCc1ccco1)c1c[nH]c2c(cnn2-c2ccccc2)c1=O,1,Zinc dark matter
O=C(COC(=O)c1ccc2c(=O)n3c(nc2c1)CCC3)NC1CCCCC1,1,Zinc dark matter
O=C(NCc1nnc2cnccn12)c1ccccc1,1,Zinc dark matter
c1ccc(CN2CCCn3nccc3C2)nc1,1,Zinc dark matter
O=c1[nH]c2ccccc2cc1CN(C[C@H]1CCCO1)C(=S)NCCCN1CCOCC1,1,Zinc dark matter
O=C(CSC1=Nc2ccccc2C2=N[C@@H](c3ccccc3)C(=O)N12)Nc1ccccc1,1,Zinc dark matter
O=S(=O)(c1ccc(N2CCCC2)c(-n2ccc(/C=N/Nc3ccccc3)c2)c1)N1CCOCC1,1,Zinc dark matter
O=C(Nc1cccnc1)c1ccccc1,1,Zinc dark matter
O=C1NC(=S)S/C1=C/c1ccc2c(c1)C=CCN2,1,Zinc dark matter
O=C(c1cccnc1)N1CCCC[C@@H]1c1nc2c(c(=O)[nH]1)CCNC2,1,Zinc dark matter
O=C(NC[C@@H](c1ccccc1)N1CCOCC1)c1ccco1,1,Zinc dark matter
O=C(c1cccc(N2C(=O)N[C@@H]3CC2Oc2ccccc23)c1)N1CCCCC1,1,Zinc dark matter
O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3)o2)S1,1,Zinc dark matter
C1=C(/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@@]23CCCCC2O3)CCCC1,1,Zinc dark matter
O=C(c1ccccc1)N1CCC[C@H](c2ncc[nH]2)C1,1,Zinc dark matter
O=C1C[C@H](c2ccccc2)c2cnn(-c3ccc4nncn4n3)c2N1,1,Zinc dark matter
O=C(/N=C1/S[C@H]2CS(=O)(=O)C[C@H]2N1Cc1ccccc1)c1ccccc1,1,Zinc dark matter
O=c1/c(=C/c2c[nH]c3ccccc23)sc2n1[C@@H](c1ccccc1)C=CN=2,1,Zinc dark matter
O=C(Cn1nnc2ccccc21)N(Cc1ccco1)Cc1cccs1,1,Zinc dark matter
O=C(NCCc1ccc2c(c1)OCCO2)c1cc(C2CC2)nc2c1cnn2[C@H]1CCS(=O)(=O)C1,1,Zinc dark matter
O=c1/c(=C\c2ccc(OCc3cccc4ccccc34)cc2)sc2n1[C@@H](c1ccccc1)C=CN=2,1,Zinc dark matter
O=C(CN1C(=O)c2cccnc2Sc2ccccc21)Nc1ccccc1,1,Zinc dark matter
O=C(Oc1cccc(/C=N/c2ccccc2)c1)c1cc2ccccc2s1,1,Zinc dark matter
c1cnc2c(CN3CCC[C@H]3c3nc4ccccc4s3)cccc2c1,1,Zinc dark matter
O=C(NCCCN1CCCC1=O)c1ccc2c(c1)NCCS2,1,Zinc dark matter
c1ccc(Cn2nc(CNC3CCCC3)c(-c3ccccc3)n2)cc1,1,Zinc dark matter
C(CCN1CCCC1)CO[C@@H]1C[C@H]2CCC1C2,1,Zinc dark matter
c1cnc(N2CCC[C@H]2c2ccncn2)nc1,1,Zinc dark matter
O=C(c1ccsc1)N1CCC2(CC1)NCCc1[nH]cnc12,1,Zinc dark matter
O=C(N[C@H]1CCCc2ccccc21)c1ccc(N2C(=O)CCC2=O)cc1,1,Zinc dark matter
c1coc(CNCc2ccc(OCc3cccs3)cc2)c1,1,Zinc dark matter
C1=CC2=CCNC[C@H]2[C@H](c2cccs2)C1,1,Zinc dark matter
O=C1NC(=S)N(c2ccccc2)C(=O)/C1=C/c1cn(CC(=O)N2CCOCC2)c2ccccc12,1,Zinc dark matter
O=C(C[C@H]1C(=O)N(c2ccccc2)C(=S)N1CCc1cccs1)Nc1ccccc1,1,Zinc dark matter
O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,1,Zinc dark matter
O=C1CSc2ccc(C(=O)NC(C3CC3)C3CC3)cc2N1,1,Zinc dark matter
N=C1/C(=C\c2ccn(-c3ccccc3)c2)C(=O)N=C2SC(CC(=O)N3CCCCC3)=NN12,1,Zinc dark matter
O=C(CC[C@H]1N=C2c3ccccc3N=C(SCC(=O)c3ccccc3)N2C1=O)NCc1ccccc1,1,Zinc dark matter
O=C1N[C@H](c2ccccn2)/C(=C/c2cn[nH]c2)C1=O,1,Zinc dark matter
O=S(=O)(N[C@H]1C[C@H]2OCC[C@@H]12)c1ccccc1,1,Zinc dark matter
O=C(CN1C(=O)[C@H]2[C@H](C1=O)[C@H]1C=C[C@H]2C1)OCC(=O)c1ccccc1,1,Zinc dark matter
O=S1(=O)C[C@H]2NCCN(Cc3cccs3)[C@H]2C1,1,Zinc dark matter
O=C(Nc1nc2c(s1)C[C@@H]1CCCCC1C2)c1ccccc1,1,Zinc dark matter
c1cc(CNC[C@H]2CCc3nccn3C2)[nH]n1,1,Zinc dark matter
O=S(=O)(Nc1cccnc1)c1cccc2c1OCC2,1,Zinc dark matter
O=C(CNCc1ccco1)N1CCc2sccc2[C@@H]1COc1ccccc1,1,Zinc dark matter
O=C1CN(c2ccccc2)C(=O)N1,1,Zinc dark matter
O=C(COc1ccccc1/C=C1/C(=O)NC(=O)N(c2ccccc2)C1=O)Nc1ccccc1,1,Zinc dark matter
c1ccc(-c2nnc(SCc3cn4ccccc4n3)[nH]2)cc1,1,Zinc dark matter
O=S1(=O)CC[C@@H](Nc2nccc(N[C@H]3CCCOC3)n2)C1,1,Zinc dark matter
O=C1CCCN1CCC(=O)N1CCC[C@@H](c2ccncn2)C1,1,Zinc dark matter
O=C1C(CNC2CCC2)CCCN1Cc1ccccc1,1,Zinc dark matter
N=C1/C(=C\c2ccc(OCCOc3ccccc3)cc2)C(=O)N=C2SC(COc3ccccc3)=NN12,1,Zinc dark matter
O=c1[nH]c2ccccc2cc1CN(Cc1ccccc1)Cc1nnnn1Cc1ccccc1,1,Zinc dark matter
O=C(Cn1c(=O)cnc2ccccc21)Nc1nc2ccccc2s1,1,Zinc dark matter
O=S(=O)(C1CC1)N1CCC2(CCN(Cc3ccco3)CC2)C1,1,Zinc dark matter
O=C1NC(c2ccc3c(c2)CCC3)C(=O)N1Cc1ncno1,1,Zinc dark matter
N=C1/C(=C/c2ccccc2)C(=O)N=C2SC=NN12,1,Zinc dark matter
O=C1NC(=S)S/C1=C/c1ccccc1OCc1ccccc1,1,Zinc dark matter
C(=C\c1ccc(OCc2ccccc2)cc1)\Sc1nc(-c2ccccc2)n[nH]1,1,Zinc dark matter
O=C(CC[C@@H]1CCCN(Cc2ccccc2)C1)NCc1ccccc1,1,Zinc dark matter
O=S(=O)(Oc1ccc(C=Cc2nc3ccccc3[nH]2)cc1)c1ccccc1,1,Zinc dark matter
O=C(CCCNc1ccccc1)NCCc1ccccc1,1,Zinc dark matter
S=C(NCCN1CCCCC1)Nc1ccccc1,1,Zinc dark matter
C1=NC2=NC3=C([C@H](c4ccccc4)Oc4ccccc43)[C@@H](c3ccccc3)N2N1,1,Zinc dark matter
O=C(NCc1ccc(-n2ccnc2)cc1)c1cccs1,1,Zinc dark matter
O=C(OCC(=O)N1CCCCC1)c1cccs1,1,Zinc dark matter
c1ccc(OCC2CCNC2)cc1,1,Zinc dark matter
O=c1/c(=C\c2ccccc2Sc2nnc(-c3ccccc3)[nH]2)sc2n1[C@@H](c1ccccc1)C=CN=2,1,Zinc dark matter
O=C(COC(=O)c1ccc(N2C(=O)[C@H]3[C@H]4CC[C@@H](C4)[C@@H]3C2=O)cc1)Nc1ccccc1,1,Zinc dark matter
O=S(=O)(c1cccc2nsnc12)N1CCC2(CC1)OCCO2,1,Zinc dark matter
O=C1C[C@@H](c2ccco2)CC2=C1[C@@H](c1ccccc1)N(C(=O)C1CC1)c1ccccc1N2,1,Zinc dark matter
O=c1c2ccccc2nc(-c2cc3ccccc3o2)n1N=Cc1c[nH]c2ccccc12,1,Zinc dark matter
C(=C\c1c[nH]c2ccccc12)\Sc1nnc[nH]1,1,Zinc dark matter
O=C1/C(=C\c2ccc(OCc3ccccc3)cc2)SC(=S)N1c1ccccc1,1,Zinc dark matter
O=C1c2cccnc2C(=O)N1Cc1cccs1,1,Zinc dark matter
O=C(NCCc1ncc2c(n1)CCC2)c1cn(-c2ccccc2)nn1,1,Zinc dark matter
O=C(Nc1ccccc1)C1=CN=c2s/c(=C/c3cn(Cc4ccccc4)c4ccccc34)c(=O)n2[C@H]1c1ccccc1,1,Zinc dark matter
O=C(CCCN1C(=O)c2ccccc2C1=O)NCc1ccccc1,1,Zinc dark matter
O=c1/c(=C/c2ccccc2)sc2n1C=C[C@@H](c1ccccc1)C=2,1,Zinc dark matter
O=C1C=C(C(=O)c2ccc3c(c2)OCCO3)[C@H](c2ccccc2)N1,1,Zinc dark matter
O=C(Oc1ccc(N2C(=O)[C@H]3CC=CC[C@@H]3C2=O)cc1)[C@@H]1CC(=O)N(c2ccccc2)C1,1,Zinc dark matter
O=C1C[C@](CC(=O)N2CCCCC2)(c2ccccc2)C(=O)N1,1,Zinc dark matter
O=C(NCc1ccc(-n2cncn2)cc1)c1ccc(=O)[nH]c1,1,Zinc dark matter
O=C1C[C@H](N(CCc2ccccc2)C(=S)Nc2ccccc2)C(=O)N1c1ccccc1,1,Zinc dark matter
C1=C2C(=Nc3nonc3N[C@H]2c2ccccc2)C[C@H](c2ccccc2)C1,1,Zinc dark matter
O=C(COc1cccc2cccnc12)N/N=C/c1ccccc1,1,Zinc dark matter
O=C(CCn1cncn1)N1CCC[C@@H](c2nccn2Cc2cscn2)C1,1,Zinc dark matter
O=C(Nc1ccccc1)N(Cc1ccco1)Cc1cc2ccccc2[nH]c1=O,1,Zinc dark matter
C(=C1/CCC[C@H]2C1=NN(c1nccs1)[C@@H]2c1ccccc1)\c1ccccc1,1,Zinc dark matter
C1=CN2C(=NC3=C(CCC/C3=C/c3ccccc3)[C@@H]2c2ccccc2)S1,1,Zinc dark matter
O=C(OCc1nc2ccccc2[nH]1)c1cc2ccccc2c(=O)[nH]1,1,Zinc dark matter
O=c1c2c3c(sc2ncn1/N=C/c1ccc(OCc2ccccc2)cc1)CCCC3,1,Zinc dark matter
O=C(OCc1cc(=O)n2ccsc2n1)c1ccccc1,1,Zinc dark matter
O=C1NC[C@@H](C(=O)c2cccs2)[C@H](c2ccccc2)N1,1,Zinc dark matter
O=C(CSCc1ccccc1)Nc1cnc2[nH]ncc2c1,1,Zinc dark matter
O=S(=O)(c1ccccc1)N1CCCOC1,1,Zinc dark matter
O=c1[nH]c2cc3c(cc2cc1CN(Cc1cccs1)Cc1nnnn1Cc1ccccc1)OCCO3,1,Zinc dark matter
O=C(NCCS(=O)(=O)N1CCc2ccccc21)[C@@H]1CCCO1,1,Zinc dark matter
O=C(NCc1cccs1)NC[C@H]1COc2ccccc2O1,1,Zinc dark matter
O=C1C[C@H](C(=O)Nc2ccccc2)C2=C(C[C@H](c3ccccc3)CC2=O)N1,1,Zinc dark matter
O=C(Nc1ccccc1)C1=CN=c2s/c(=C\c3c[nH]c4ccccc34)c(=O)n2[C@H]1c1ccccc1,1,Zinc dark matter
O=C(/N=C1\S[C@@H]2CS(=O)(=O)C[C@@H]2N1c1ccccc1)[C@@H]1CCCO1,1,Zinc dark matter
c1cnc(N[C@H]2CO[C@@]3(CCN(Cc4ccco4)C3)C2)nc1,1,Zinc dark matter
O=C(C[C@@H]1C(=O)N(c2ccccc2)C(=S)N1NC(=O)c1ccccc1)Nc1ccccc1,1,Zinc dark matter
c1ccc(Cc2nnc[nH]2)cc1,1,Zinc dark matter
O=C(COC(=O)c1conc1-c1ccccc1)NC[C@@H]1C[C@H]2CC[C@H]1C2,1,Zinc dark matter
C(=N\Nc1ccccc1)\c1nc(-c2ccccc2)cs1,1,Zinc dark matter
O=C(c1cc(=O)cc[nH]1)N1CCCN(Cc2cccnc2)CC1,1,Zinc dark matter
O=C1N=C(SCc2ccccc2)NN2C1=c1ccccc1=N[C@H]2c1ccccc1,1,Zinc dark matter
O=C(/N=C(\NC[C@@H]1CCCO1)Nc1ccccc1)c1ccccc1,1,Zinc dark matter
O=C(Cn1c2ccccc2c2cn[nH]c(=O)c21)N1CCOCC1,1,Zinc dark matter
C(=N/c1cc2c(s1)CCCC2)\c1ccccc1OCc1ccccc1,1,Zinc dark matter
O=C(C[C@@H](c1ccccc1)c1c[nH]c2ccccc12)NCc1ccco1,1,Zinc dark matter
O=C(CN1CCc2ccccc2C1)Nc1sc(-c2ccccc2)cc1C(=O)N1CCOCC1,1,Zinc dark matter
O=C(CSc1nnc(CN2CCCCC2)n1-c1ccccc1)N1CCC[C@@H]2CCCC[C@@H]21,1,Zinc dark matter
O=C(COc1ccc([C@H]2NC(=S)NC=C2C(=O)Nc2ccccc2)cc1)Nc1ccccc1,1,Zinc dark matter
N=c1nc(Nc2ccccc2)cc(-c2ccccc2)[nH]1,1,Zinc dark matter
O=C(NCc1ccc2c(c1)OCCO2)c1cccs1,1,Zinc dark matter
O=S1(=O)C[C@@H]2N=CN(c3ccccc3)[C@H]2C1,1,Zinc dark matter
O=C(Cn1c(=O)n(-c2ccccc2)c(=O)c2sccc21)NCCc1ccccc1,1,Zinc dark matter
O=C(Nc1ccccc1)[C@H]1[C@@H]2C=C[C@]3(O2)[C@@H]1C(=O)N(Cc1cccnc1)[C@@H]3C(=O)NC1CCCCC1,1,Zinc dark matter
O=C(NC[C@@H]1CCCNC1)[C@@H]1CCCN1,1,Zinc dark matter
O=C(CC1=CSC2=NC=C[C@@H](c3ccccc3)N12)N1CCCC1,1,Zinc dark matter
O=C1/C(=C\c2ccccc2OCc2cccc3ccccc23)SC(=S)N1c1ccccc1,1,Zinc dark matter
O=C(C=Cc1c[nH]c2ccccc12)NCCc1c[nH]c2ccccc12,1,Zinc dark matter
O=C(NC[C@H](c1ccco1)N1CCOCC1)[C@H]1COc2ccccc2O1,1,Zinc dark matter
O=C(Nc1ccccc1)c1cc2ccccc2[nH]c1=O,1,Zinc dark matter
O=S(=O)(N/N=C/c1ccn(-c2ccccc2)c1)c1ccccc1,1,Zinc dark matter
O=C(CN(CCc1ccccc1)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccccc1)NC1CCCC1,1,Zinc dark matter
O=C(NCCn1ccnn1)c1ccncc1,1,Zinc dark matter
C(=Cc1ccn(-c2ccc(OCc3ccccc3)cc2)c1)c1ccc2ccccc2c1,1,Zinc dark matter
S=C1N[C@H](c2ccccn2)[C@@H](c2ccc[nH]2)N1Cc1cccnc1,1,Zinc dark matter
O=C(NC[C@@H](c1cccs1)N1CCOCC1)c1ccn(-c2ccccc2)c1,1,Zinc dark matter
c1csc(Cc2nncn2C2CC2)c1,1,Zinc dark matter
N=C1/C(=C/c2ccc(OCCOc3ccccc3)cc2)C(=O)N=C2SN=CN12,1,Zinc dark matter
O=C(C1=CC(=O)N(c2nccs2)[C@@H]1c1ccccc1)c1cc2ccccc2o1,1,Zinc dark matter
O=C(Nc1nccs1)c1cn(Cc2ccccc2)nn1,1,Zinc dark matter
O=C1NC(=O)[C@@H]2[C@H]3C[C@H]([C@@H]12)[C@@H]1[C@@H](c2ccccc2)c2sc(=O)[nH]c2S[C@H]31,1,Zinc dark matter
O=C(c1ccccc1)N1CC[C@@H]2CCCC[C@H]21,1,Zinc dark matter
O=C(N[C@H]1CCC[C@H]1OCc1ccccc1)c1cncn1-c1ccc(-c2ccccc2)cc1,1,Zinc dark matter
C1=C[C@@H]2c3ccccc3N[C@@H](c3ccc(/N=C/c4ccc(OCc5ccccc5)cc4)cc3)[C@@H]2C1,1,Zinc dark matter
O=C(CCN1C(=S)N[C@@H](c2ccccn2)[C@H]1c1ccn(C2CCCC2)c1)Nc1ccccc1,1,Zinc dark matter
O=C(NCc1ccccc1)N[C@H](Cn1cnc2ccccc21)c1ccccc1,1,Zinc dark matter
O=C(CCCN1CCCC1=O)NCCc1ccccn1,1,Zinc dark matter
c1cc(N2CCCCC2)ccn1,1,Zinc dark matter
O=C(CSc1nc2ccccc2c(=O)[nH]1)NCc1ccc2c(c1)CCCC2,1,Zinc dark matter
O=S1(=O)CC[C@H](n2ncc3ccc(-c4ccccc4)nc32)C1,1,Zinc dark matter
O=c1[nH]ccnc1N1CCC[C@H](NCc2ccc(N3CCCC3)nc2)C1,1,Zinc dark matter
O=C(COC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)OC1CCCCC1,1,Zinc dark matter
O=C(Cc1cnoc1)N1CCO[C@@H](c2cc(Nc3nccs3)ccn2)C1,1,Zinc dark matter
O=C(CSc1nnc(-c2ccccc2)[nH]1)c1ccccc1,1,Zinc dark matter
c1cc(-c2nc([C@H]3CCOC3)no2)ccn1,1,Zinc dark matter
O=C(CN1C(=O)N[C@](Cc2ccccc2)(c2ccccc2)C1=O)c1c[nH]c2ccccc12,1,Zinc dark matter
O=c1c(=Cc2ccn(-c3ccccc3)c2)sc2n1[C@H](c1cccc3ccccc13)C=CN=2,1,Zinc dark matter
O=C1c2oc3ccccc3c(=O)c2[C@@H](c2ccncc2)N1c1ccon1,1,Zinc dark matter
O=C(Nc1ccon1)[C@H]1C2C=C[C@@]3(O2)[C@H]1C(=O)N(c1ccccc1)[C@@H]3C(=O)NC1CCCCC1,1,Zinc dark matter
c1cnn(CCNCc2ccncc2)c1,1,Zinc dark matter
O=c1oc2ccccc2c2c1[C@@H](c1cncs1)CO2,1,Zinc dark matter
O=C(CSc1nc2c(-c3ccccc3)csc2c(=O)[nH]1)Nc1ccccc1,1,Zinc dark matter
O=C1CN(C(=O)CSc2nnc(COc3ccccc3)o2)c2ccccc2N1,1,Zinc dark matter
O=C(CN1C(=O)S/C(=C/c2ccc(OCc3cccc4ccccc34)cc2)C1=O)Nc1ccccc1,1,Zinc dark matter
O=C(NCc1ncn[nH]1)c1cocn1,1,Zinc dark matter
O=C(COC(=O)c1cccc(N2C(=O)[C@@H]3[C@@H]4CC[C@H](C4)[C@H]3C2=O)c1)Nc1ccccc1,1,Zinc dark matter
O=C(N/N=C/c1cc(-c2ccccc2)n(-c2ccccc2)c1-c1ccccc1)c1ccccc1-n1cccc1,1,Zinc dark matter
C1=Nc2c(cnn2-c2cccnn2)[C@@H](c2cccc(Oc3ncccn3)c2)C1,1,Zinc dark matter
O=C(C1CCCC1)N1CCCN(c2ncnc3c2cnn3-c2ccccc2)CC1,1,Zinc dark matter
O=C(Nc1ccccn1)N1CCN[C@@H](c2ncc[nH]2)C1,1,Zinc dark matter
