Feature,Importance
Bit 1627,0.00039085423
Bit 1096,0.0003906178
Bit 1017,0.00039052923
Bit 81,0.0003904436
Bit 840,0.00039018336
Bit 1321,0.0003896603
Bit 1063,0.00038955867
Bit 723,0.00038937674
Bit 895,0.00038932564
Bit 473,0.00038915404
Bit 408,0.00038880005
Bit 1939,0.00038871012
Bit 309,0.0003886634
Bit 1027,0.00038866073
Bit 1839,0.00038846052
Bit 1808,0.0003884532
Bit 936,0.0003883233
Bit 1468,0.00038823707
Bit 319,0.00038743363
Bit 1740,0.00038732175
Bit 1810,0.0003870184
Bit 288,0.00038684523
Bit 1909,0.000386685
Bit 327,0.0003862471
Bit 1701,0.0003861937
Bit 606,0.00038585908
Bit 1578,0.00038583422
Bit 1673,0.000385496
Bit 1310,0.00038523966
Bit 1639,0.00038521903
Bit 874,0.0003851003
Bit 1346,0.00038505805
Bit 979,0.0003850413
Bit 1403,0.00038459696
Bit 1877,0.0003845255
Bit 452,0.0003841599
Bit 1848,0.00038411465
Bit 1175,0.00038401733
Bit 503,0.00038395944
Bit 1883,0.0003838947
Bit 515,0.0003836258
Bit 913,0.00038352134
Bit 1997,0.00038348202
Bit 50,0.00038339628
Bit 1367,0.00038334713
Bit 427,0.0003830137
Bit 1112,0.00038283944
Bit 1915,0.00038281557
Bit 8,0.00038189738
Bit 1849,0.0003813927
Bit 1158,0.0003812362
Bit 997,0.0003810187
Bit 472,0.00038100965
Bit 1621,0.00038093174
Bit 1700,0.0003808084
Bit 182,0.00038076474
Bit 711,0.00038056326
Bit 1244,0.00037998674
Bit 1430,0.0003792534
Bit 116,0.00037920536
Bit 1104,0.00037914625
Bit 1444,0.00037865338
Bit 1377,0.00037838746
Bit 78,0.0003781726
Bit 728,0.00037786883
Bit 233,0.0003770199
Bit 965,0.00037632612
Bit 681,0.00037632108
Bit 372,0.00037623767
Bit 136,0.00037601488
Bit 333,0.00037588848
Bit 1760,0.0003756354
Bit 1611,0.00037540434
Bit 1113,0.00037507262
Bit 575,0.00037504424
Bit 833,0.00037492727
Bit 1675,0.00037487427
Bit 1552,0.00037464403
Bit 989,0.00037454654
Bit 1182,0.00037432817
Bit 157,0.00037427136
Bit 2009,0.0003741175
Bit 1842,0.0003739891
Bit 325,0.0003739707
Bit 1347,0.00037375174
Bit 214,0.00037372555
Bit 105,0.00037364493
Bit 621,0.00037338544
Bit 869,0.000373251
Bit 66,0.00037317426
Bit 1786,0.0003730986
Bit 364,0.00037285683
Bit 1856,0.00037279067
Bit 1652,0.0003725988
Bit 1282,0.00037236093
Bit 955,0.00037226893
Bit 1011,0.00037191284
Bit 1099,0.00037188688
Bit 2006,0.00037183886
Bit 1364,0.00037182693
Bit 1167,0.00037159023
Bit 2005,0.00037151648
Bit 1286,0.0003714271
Bit 2046,0.00037138196
Bit 1861,0.0003712083
Bit 299,0.00037110524
Bit 1854,0.00037107634
Bit 292,0.00037101633
Bit 637,0.00037069616
Bit 1460,0.0003706158
Bit 987,0.00036982587
Bit 712,0.00036977316
Bit 1792,0.0003696564
Bit 1399,0.00036884705
Bit 1392,0.00036876326
Bit 1394,0.00036867883
Bit 2042,0.00036838275
Bit 517,0.00036783822
Bit 765,0.00036764677
Bit 627,0.000367318
Bit 459,0.00036714508
Bit 770,0.0003671043
Bit 1845,0.00036706316
Bit 1138,0.00036691577
Bit 587,0.00036690326
Bit 574,0.0003668975
Bit 1583,0.00036681467
Bit 920,0.0003667632
Bit 1181,0.000366732
Bit 749,0.00036663018
Bit 1921,0.00036648643
Bit 757,0.00036642735
Bit 1089,0.00036638675
Bit 2012,0.00036629476
Bit 1288,0.00036617703
Bit 850,0.00036569466
Bit 1850,0.00036530258
Bit 615,0.00036528954
Bit 149,0.00036521457
Bit 655,0.0003652082
Bit 1649,0.00036505898
Bit 616,0.000365023
Bit 1188,0.00036491643
Bit 373,0.00036488153
Bit 1285,0.0003641334
Bit 1246,0.00036408924
Bit 39,0.0003640873
Bit 944,0.00036348184
Bit 1871,0.00036329185
Bit 1844,0.00036309217
Bit 317,0.0003629431
Bit 67,0.0003625978
Bit 1265,0.00036238463
Bit 692,0.0003621349
Bit 1487,0.00036208192
Bit 302,0.00036178107
Bit 1488,0.00036167316
Bit 784,0.0003616098
Bit 178,0.00036146856
Bit 2034,0.0003613793
Bit 37,0.00036114117
Bit 1706,0.00036081756
Bit 1934,0.00036063712
Bit 25,0.00036053668
Bit 285,0.00036046974
Bit 678,0.00036038438
Bit 853,0.00035991136
Bit 1669,0.00035968763
Bit 1707,0.00035956418
Bit 1763,0.0003594408
Bit 852,0.00035933402
Bit 806,0.00035923376
Bit 1546,0.00035910663
Bit 639,0.0003590797
Bit 1573,0.00035900177
Bit 1837,0.0003589302
Bit 954,0.00035875815
Bit 28,0.00035799562
Bit 1581,0.00035794554
Bit 126,0.00035769964
Bit 1963,0.00035727487
Bit 1446,0.0003572513
Bit 461,0.0003568203
Bit 1956,0.0003566952
Bit 925,0.00035663994
Bit 394,0.00035663435
Bit 466,0.00035659593
Bit 281,0.0003564154
Bit 1249,0.00035611485
Bit 1411,0.0003559328
Bit 889,0.0003554729
Bit 340,0.00035525204
Bit 1868,0.00035485814
Bit 1509,0.00035472892
Bit 746,0.0003547271
Bit 1533,0.0003544133
Bit 1382,0.00035437665
Bit 106,0.00035433317
Bit 1936,0.00035427973
Bit 77,0.00035359644
Bit 597,0.00035331622
Bit 1666,0.00035319471
Bit 1987,0.00035284145
Bit 754,0.0003525965
Bit 1985,0.00035249823
Bit 1527,0.00035249238
Bit 868,0.0003524435
Bit 36,0.00035227975
Bit 1831,0.00035223985
Bit 144,0.00035215236
Bit 312,0.00035146403
Bit 554,0.00035129176
Bit 579,0.00035124415
Bit 584,0.00035104278
Bit 478,0.0003510331
Bit 1295,0.00035071242
Bit 177,0.00035061347
Bit 1475,0.0003504435
Bit 1439,0.0003500876
Bit 1507,0.00035000395
Bit 1065,0.000349764
Bit 104,0.00034975613
Bit 1947,0.00034969527
Bit 1405,0.00034966253
Bit 92,0.00034965633
Bit 1715,0.00034955153
Bit 919,0.00034909687
Bit 1388,0.00034872687
Bit 1768,0.00034859325
Bit 986,0.00034856904
Bit 589,0.00034847224
Bit 800,0.0003481603
Bit 1955,0.0003480721
Bit 1369,0.0003476115
Bit 1059,0.0003474526
Bit 863,0.00034726187
Bit 640,0.00034723282
Bit 68,0.00034721772
Bit 7,0.00034701667
Bit 1972,0.00034698998
Bit 1807,0.00034697793
Bit 86,0.0003466937
Bit 1654,0.0003466734
Bit 577,0.00034662103
Bit 1630,0.00034631538
Bit 1013,0.00034602475
Bit 179,0.0003457982
Bit 1294,0.00034537178
Bit 773,0.00034523703
Bit 1492,0.00034511604
Bit 207,0.0003450853
Bit 440,0.00034503176
Bit 1237,0.00034490935
Bit 1737,0.0003448587
Bit 1742,0.00034470018
Bit 1273,0.00034440806
Bit 1651,0.00034411982
Bit 1495,0.00034406004
Bit 1589,0.00034387768
Bit 758,0.00034384392
Bit 44,0.00034379837
Bit 1671,0.00034373518
Bit 1300,0.0003435862
Bit 133,0.00034343306
Bit 380,0.00034339447
Bit 1925,0.0003433298
Bit 1035,0.00034319126
Bit 963,0.0003426921
Bit 180,0.0003425983
Bit 455,0.0003423313
Bit 298,0.00034230782
Bit 1731,0.00034228436
Bit 2040,0.00034217842
Bit 224,0.00034205362
Bit 1228,0.00034198587
Bit 1307,0.00034141899
Bit 1343,0.0003413628
Bit 776,0.0003412522
Bit 1838,0.0003412398
Bit 1215,0.0003411721
Bit 665,0.00034112358
Bit 1898,0.00034111238
Bit 1772,0.00034099905
Bit 707,0.00034098295
Bit 29,0.00034087952
Bit 83,0.00034086162
Bit 1477,0.0003407219
Bit 277,0.00034063339
Bit 666,0.0003406305
Bit 2016,0.00034061147
Bit 1966,0.00034035454
Bit 256,0.00034008428
Bit 248,0.0003399388
Bit 16,0.00033990873
Bit 1470,0.00033986705
Bit 1726,0.0003395194
Bit 32,0.00033897348
Bit 1851,0.0003388062
Bit 2039,0.00033872685
Bit 799,0.00033870302
Bit 943,0.0003386614
Bit 347,0.00033750755
Bit 1860,0.00033729902
Bit 830,0.00033727984
Bit 956,0.00033692276
Bit 1836,0.0003369211
Bit 734,0.00033669954
Bit 1308,0.00033667072
Bit 1967,0.0003365982
Bit 1037,0.00033658755
Bit 697,0.0003361134
Bit 992,0.00033605262
Bit 434,0.00033592628
Bit 638,0.00033572572
Bit 753,0.00033564106
Bit 82,0.0003354984
Bit 685,0.0003354822
Bit 642,0.0003354535
Bit 1975,0.00033544184
Bit 1661,0.00033543917
Bit 1428,0.00033538046
Bit 1133,0.00033524685
Bit 396,0.00033516457
Bit 1093,0.00033496408
Bit 475,0.0003348305
Bit 2014,0.00033480316
Bit 715,0.00033451547
Bit 999,0.00033432923
Bit 1526,0.000334272
Bit 635,0.00033419352
Bit 1436,0.0003339578
Bit 668,0.0003339267
Bit 108,0.00033389954
Bit 27,0.00033374017
Bit 787,0.00033356668
Bit 388,0.00033332873
Bit 1663,0.00033313458
Bit 1719,0.0003330748
Bit 527,0.00033302643
Bit 1077,0.00033250652
Bit 331,0.00033245652
Bit 1108,0.00033227412
Bit 1223,0.00033221897
Bit 1806,0.0003313694
Bit 109,0.00033120374
Bit 687,0.000331183
Bit 267,0.00033099187
Bit 123,0.00033089312
Bit 1159,0.00033086422
Bit 1435,0.00033083739
Bit 960,0.0003307781
Bit 914,0.00033068244
Bit 978,0.00032999864
Bit 568,0.00032995484
Bit 901,0.00032952905
Bit 1239,0.00032952864
Bit 1490,0.00032945597
Bit 1668,0.00032940562
Bit 1998,0.00032925105
Bit 937,0.0003288636
Bit 1137,0.00032879802
Bit 1145,0.0003286886
Bit 824,0.00032842133
Bit 69,0.0003283782
Bit 1401,0.00032810672
Bit 246,0.00032805713
Bit 1556,0.00032797677
Bit 250,0.00032796303
Bit 1867,0.0003276901
Bit 237,0.00032752924
Bit 1092,0.00032736707
Bit 2020,0.0003269307
Bit 865,0.00032683837
Bit 1659,0.0003263409
Bit 1888,0.000326317
Bit 689,0.00032569678
Bit 1121,0.00032545914
Bit 860,0.00032536
Bit 764,0.00032516493
Bit 278,0.00032515838
Bit 684,0.0003249505
Bit 1419,0.00032482765
Bit 1047,0.00032443926
Bit 453,0.0003238846
Bit 596,0.0003235588
Bit 1741,0.00032330057
Bit 1212,0.00032278855
Bit 1198,0.00032273564
Bit 1554,0.00032266258
Bit 2045,0.00032247524
Bit 23,0.0003223494
Bit 1716,0.00032183484
Bit 1026,0.0003217924
Bit 65,0.00032176415
Bit 1816,0.00032162695
Bit 1455,0.00032133228
Bit 891,0.00032122707
Bit 1913,0.00032119607
Bit 964,0.00032096737
Bit 1498,0.00032084613
Bit 1126,0.0003205753
Bit 1082,0.0003205753
Bit 1397,0.00031968195
Bit 1230,0.00031937606
Bit 1041,0.0003191334
Bit 1528,0.00031910717
Bit 270,0.0003190219
Bit 370,0.00031890906
Bit 1983,0.0003183463
Bit 1564,0.00031826578
Bit 984,0.00031801974
Bit 426,0.00031795478
Bit 1766,0.00031791898
Bit 410,0.00031744447
Bit 1841,0.00031722718
Bit 1227,0.00031703705
Bit 1484,0.00031686464
Bit 1686,0.00031672444
Bit 375,0.0003166396
Bit 1318,0.0003165584
Bit 1299,0.0003164715
Bit 352,0.00031622834
Bit 1479,0.0003161954
Bit 374,0.0003156627
Bit 191,0.00031557295
Bit 1503,0.00031540592
Bit 338,0.0003149718
Bit 303,0.00031496125
Bit 1776,0.00031481794
Bit 717,0.00031477178
Bit 1467,0.00031476404
Bit 1269,0.00031472006
Bit 752,0.00031461788
Bit 820,0.00031376665
Bit 947,0.00031368772
Bit 1853,0.00031346636
Bit 263,0.0003129529
Bit 1512,0.00031274869
Bit 1069,0.00031269327
Bit 2,0.00031250474
Bit 624,0.00031232362
Bit 377,0.0003122774
Bit 2036,0.00031210255
Bit 531,0.00031202257
Bit 1131,0.00031192618
Bit 819,0.0003118453
Bit 448,0.00031181626
Bit 1634,0.00031178305
Bit 1255,0.00031141823
Bit 533,0.00031132865
Bit 1210,0.0003111591
Bit 1916,0.000310979
Bit 1761,0.0003105735
Bit 4,0.00031005166
Bit 1830,0.00030985422
Bit 1598,0.00030940794
Bit 1645,0.00030919377
Bit 1523,0.00030838285
Bit 1191,0.00030834886
Bit 1236,0.000308306
Bit 831,0.000308298
Bit 1803,0.00030805453
Bit 430,0.00030768753
Bit 321,0.00030764172
Bit 1402,0.000307493
Bit 1667,0.0003072872
Bit 470,0.00030705682
Bit 618,0.0003067475
Bit 115,0.0003062776
Bit 794,0.00030609753
Bit 407,0.00030581123
Bit 1417,0.00030580733
Bit 578,0.00030561147
Bit 1192,0.00030556726
Bit 429,0.00030519848
Bit 1725,0.00030512744
Bit 1161,0.00030512313
Bit 1365,0.00030491463
Bit 652,0.00030486725
Bit 1117,0.00030472546
Bit 1275,0.0003046569
Bit 1025,0.00030465508
Bit 336,0.00030465217
Bit 605,0.00030458317
Bit 567,0.00030456827
Bit 623,0.00030446926
Bit 1567,0.00030445858
Bit 1809,0.00030436108
Bit 226,0.00030428657
Bit 1508,0.00030414466
Bit 1937,0.00030367187
Bit 110,0.0003036278
Bit 815,0.00030359137
Bit 995,0.00030344442
Bit 30,0.00030336835
Bit 892,0.00030325894
Bit 265,0.00030311057
Bit 2041,0.00030284564
Bit 959,0.00030262957
Bit 789,0.00030204694
Bit 1793,0.00030196682
Bit 96,0.00030178766
Bit 890,0.00030174776
Bit 1122,0.00030165887
Bit 1624,0.0003015634
Bit 57,0.00030143152
Bit 264,0.00030141714
Bit 464,0.00030139115
Bit 827,0.00030108442
Bit 401,0.00030104895
Bit 1980,0.00030104016
Bit 1619,0.00030076772
Bit 71,0.0003005449
Bit 2004,0.00030037854
Bit 1738,0.00030005918
Bit 1876,0.0002996684
Bit 197,0.0002996652
Bit 931,0.00029937964
Bit 1426,0.0002992332
Bit 1174,0.0002989116
Bit 198,0.00029884194
Bit 1290,0.0002986219
Bit 1525,0.0002985723
Bit 140,0.0002984901
Bit 376,0.00029830972
Bit 2027,0.000298231
Bit 160,0.00029822628
Bit 785,0.00029821205
Bit 2007,0.0002981229
Bit 271,0.0002979197
Bit 1423,0.00029745832
Bit 165,0.00029738282
Bit 1489,0.00029731198
Bit 1465,0.00029707426
Bit 911,0.00029697912
Bit 287,0.00029697147
Bit 1120,0.00029669094
Bit 842,0.00029648212
Bit 1002,0.0002964731
Bit 124,0.00029628185
Bit 1102,0.0002961814
Bit 1016,0.0002961024
Bit 1770,0.0002959211
Bit 195,0.00029571724
Bit 1764,0.00029522498
Bit 1855,0.00029504544
Bit 441,0.00029500027
Bit 1150,0.0002947686
Bit 1788,0.00029465117
Bit 2002,0.00029416566
Bit 1155,0.00029388547
Bit 548,0.00029362057
Bit 1134,0.00029345337
Bit 1220,0.00029338064
Bit 382,0.0002933785
Bit 1962,0.000293201
Bit 1500,0.0002929934
Bit 190,0.00029291867
Bit 1015,0.00029277932
Bit 1608,0.00029264964
Bit 633,0.00029255034
Bit 502,0.0002924647
Bit 871,0.000292266
Bit 2000,0.0002920857
Bit 492,0.00029195432
Bit 439,0.00029189693
Bit 1714,0.00029159992
Bit 471,0.00029142914
Bit 2010,0.00029134113
Bit 949,0.00029118216
Bit 1056,0.00029108382
Bit 2024,0.0002909528
Bit 2021,0.00029045795
Bit 739,0.0002904472
Bit 670,0.00029003838
Bit 196,0.00028986108
Bit 1514,0.00028970398
Bit 675,0.00028959094
Bit 779,0.00028937944
Bit 1541,0.00028931565
Bit 43,0.00028931032
Bit 2001,0.00028918308
Bit 1342,0.0002891536
Bit 1141,0.0002883256
Bit 1165,0.0002883229
Bit 1068,0.00028828924
Bit 1008,0.00028813354
Bit 258,0.0002879571
Bit 1028,0.00028774198
Bit 1172,0.0002875898
Bit 1904,0.00028734855
Bit 740,0.00028716392
Bit 2022,0.00028687128
Bit 1416,0.00028677678
Bit 268,0.00028651935
Bit 54,0.00028646132
Bit 560,0.00028609976
Bit 626,0.00028599706
Bit 51,0.0002859142
Bit 1790,0.00028589737
Bit 1334,0.00028545188
Bit 1945,0.0002852229
Bit 1361,0.00028508194
Bit 1075,0.00028508087
Bit 1022,0.00028491276
Bit 476,0.00028475528
Bit 1917,0.00028452382
Bit 159,0.00028441852
Bit 1797,0.00028398633
Bit 1293,0.0002836544
Bit 1826,0.00028364582
Bit 709,0.0002834385
Bit 381,0.00028336432
Bit 2043,0.00028325463
Bit 1981,0.00028309028
Bit 1988,0.00028284657
Bit 1878,0.00028269918
Bit 11,0.00028260492
Bit 896,0.00028259266
Bit 389,0.0002814279
Bit 348,0.000281066
Bit 1266,0.0002809493
Bit 1332,0.0002806844
Bit 432,0.00028067167
Bit 555,0.00028060656
Bit 1451,0.00028045874
Bit 1256,0.00028014006
Bit 1100,0.0002799827
Bit 1746,0.00027979087
Bit 1079,0.00027952055
Bit 1685,0.00027938187
Bit 1545,0.0002789529
Bit 562,0.0002788589
Bit 88,0.00027846146
Bit 1588,0.00027844115
Bit 1360,0.00027821248
Bit 1677,0.00027798963
Bit 1344,0.000277869
Bit 1501,0.00027784143
Bit 101,0.0002777941
Bit 1314,0.00027777493
Bit 1474,0.00027758832
Bit 1225,0.00027755977
Bit 1325,0.00027713215
Bit 1896,0.000277006
Bit 1519,0.00027690397
Bit 369,0.0002764005
Bit 1781,0.0002763795
Bit 1395,0.0002763756
Bit 530,0.00027630583
Bit 145,0.00027628898
Bit 1991,0.0002762579
Bit 908,0.00027620525
Bit 509,0.00027612605
Bit 507,0.0002760397
Bit 732,0.00027563257
Bit 834,0.0002754784
Bit 590,0.0002748714
Bit 736,0.0002748517
Bit 1549,0.00027462307
Bit 199,0.0002744424
Bit 983,0.00027428134
Bit 1961,0.0002740764
Bit 1459,0.00027399816
Bit 1420,0.0002737186
Bit 239,0.00027354425
Bit 646,0.00027351972
Bit 1644,0.0002734521
Bit 184,0.00027326038
Bit 397,0.0002728914
Bit 766,0.0002728689
Bit 26,0.00027282673
Bit 1384,0.00027272268
Bit 1759,0.0002726698
Bit 1709,0.00027227076
Bit 1979,0.00027219474
Bit 1822,0.00027190082
Bit 41,0.00027111778
Bit 777,0.0002709901
Bit 231,0.0002707021
Bit 1941,0.0002703546
Bit 1647,0.00027021338
Bit 19,0.0002701652
Bit 912,0.0002701443
Bit 1421,0.00027013943
Bit 1889,0.00027003934
Bit 1625,0.00026899154
Bit 49,0.00026862614
Bit 1521,0.00026847754
Bit 1340,0.00026835577
Bit 1791,0.00026834407
Bit 521,0.000268068
Bit 1592,0.00026761158
Bit 788,0.0002676022
Bit 1504,0.00026748815
Bit 1086,0.00026725445
Bit 1599,0.0002671732
Bit 1952,0.00026690774
Bit 1897,0.00026605272
Bit 167,0.00026601186
Bit 469,0.00026588127
Bit 1101,0.0002656211
Bit 1078,0.00026553447
Bit 1305,0.0002652132
Bit 1899,0.0002647857
Bit 335,0.00026468883
Bit 151,0.0002644668
Bit 1769,0.00026405422
Bit 1147,0.0002634802
Bit 781,0.00026346403
Bit 829,0.0002633129
Bit 664,0.00026264208
Bit 1304,0.00026260476
Bit 1067,0.00026255494
Bit 718,0.0002623443
Bit 1978,0.0002620637
Bit 421,0.00026155222
Bit 1672,0.00026089035
Bit 1532,0.00026088816
Bit 872,0.00026060833
Bit 1603,0.00026050114
Bit 855,0.00026019342
Bit 649,0.0002596553
Bit 1708,0.00025960203
Bit 1066,0.00025957735
Bit 220,0.00025932086
Bit 1153,0.00025928734
Bit 918,0.0002587695
Bit 583,0.0002584806
Bit 661,0.00025835473
Bit 818,0.00025834574
Bit 328,0.00025831067
Bit 228,0.0002581744
Bit 1535,0.00025787836
Bit 1891,0.00025753886
Bit 1702,0.0002572919
Bit 193,0.00025720315
Bit 1600,0.0002569986
Bit 1874,0.00025691802
Bit 1872,0.00025657174
Bit 980,0.00025608393
Bit 971,0.0002559367
Bit 1762,0.00025591895
Bit 13,0.0002558642
Bit 200,0.00025585256
Bit 1176,0.0002556754
Bit 1530,0.00025494274
Bit 93,0.0002548285
Bit 778,0.00025458127
Bit 1062,0.00025452755
Bit 1540,0.00025436774
Bit 1349,0.00025425563
Bit 708,0.00025413552
Bit 1458,0.0002539462
Bit 1799,0.000252832
Bit 345,0.00025271974
Bit 402,0.00025270626
Bit 170,0.00025258714
Bit 486,0.0002524239
Bit 450,0.00025218207
Bit 481,0.00025206865
Bit 1043,0.00025204016
Bit 1151,0.00025183262
Bit 1345,0.000251808
Bit 289,0.00025169004
Bit 419,0.0002513596
Bit 1431,0.00024930047
Bit 387,0.0002490467
Bit 359,0.00024901566
Bit 893,0.00024875396
Bit 1631,0.00024874866
Bit 1323,0.00024775587
Bit 1795,0.00024773687
Bit 436,0.0002472711
Bit 1302,0.0002465673
Bit 1014,0.00024656038
Bit 841,0.00024614754
Bit 682,0.00024559378
Bit 1829,0.00024543665
Bit 1755,0.00024538417
Bit 1128,0.0002450454
Bit 119,0.00024502058
Bit 1205,0.00024427328
Bit 1804,0.00024426705
Bit 1243,0.00024413943
Bit 679,0.00024380632
Bit 1590,0.0002424629
Bit 1136,0.00024220097
Bit 102,0.00024212302
Bit 418,0.00024206999
Bit 935,0.00024198683
Bit 365,0.00024176258
Bit 1691,0.00024162461
Bit 807,0.00024151077
Bit 1735,0.0002413949
Bit 598,0.00024123576
Bit 1452,0.00024098868
Bit 1472,0.00024084556
Bit 1109,0.00024077506
Bit 573,0.00024044815
Bit 1370,0.0002403103
Bit 835,0.00024028732
Bit 366,0.00023965415
Bit 849,0.00023935431
Bit 40,0.00023914776
Bit 1594,0.00023889978
Bit 393,0.00023877595
Bit 1463,0.00023847012
Bit 1604,0.0002383601
Bit 523,0.00023835218
Bit 1306,0.0002378892
Bit 254,0.00023787047
Bit 1910,0.00023741511
Bit 456,0.000237403
Bit 353,0.00023726185
Bit 1111,0.00023654332
Bit 201,0.00023652232
Bit 1942,0.00023645355
Bit 1197,0.00023615187
Bit 1319,0.00023589931
Bit 1080,0.00023450947
Bit 94,0.00023436472
Bit 951,0.00023422338
Bit 1596,0.00023389541
Bit 1424,0.00023377659
Bit 763,0.0002336365
Bit 1551,0.00023319348
Bit 1610,0.00023291071
Bit 22,0.00023279894
Bit 561,0.00023258528
Bit 1110,0.00023248354
Bit 932,0.00023222616
Bit 80,0.0002318558
Bit 1689,0.00023183085
Bit 705,0.00023167174
Bit 1597,0.00023153907
Bit 1087,0.00023151153
Bit 1835,0.00023120972
Bit 1977,0.00023078153
Bit 1901,0.00023023003
Bit 1520,0.00023008026
Bit 53,0.00022993807
Bit 1712,0.00022956799
Bit 613,0.00022935432
Bit 398,0.00022925925
Bit 1728,0.00022898406
Bit 259,0.0002282732
Bit 423,0.0002282219
Bit 315,0.00022795182
Bit 1450,0.00022776764
Bit 1052,0.00022760607
Bit 939,0.00022728414
Bit 1783,0.0002266577
Bit 529,0.00022595472
Bit 446,0.00022567561
Bit 403,0.00022553363
Bit 1272,0.00022552807
Bit 552,0.00022549873
Bit 1817,0.00022525816
Bit 1040,0.00022520538
Bit 1445,0.00022493207
Bit 1493,0.00022429308
Bit 1391,0.00022403609
Bit 1518,0.00022353181
Bit 1178,0.00022331189
Bit 1034,0.00022329598
Bit 485,0.00022261555
Bit 498,0.00022251908
Bit 934,0.00022235303
Bit 1201,0.0002216703
Bit 1680,0.00022103298
Bit 442,0.00022079449
Bit 384,0.0002204667
Bit 1670,0.00021989999
Bit 1544,0.00021984514
Bit 1179,0.00021948792
Bit 1683,0.00021879462
Bit 269,0.00021813042
Bit 1866,0.00021809562
Bit 1396,0.0002175393
Bit 1408,0.0002175235
Bit 1636,0.00021746094
Bit 2035,0.00021709541
Bit 1044,0.00021651844
Bit 1550,0.00021643529
Bit 1261,0.0002159512
Bit 700,0.00021584789
Bit 1374,0.00021493158
Bit 274,0.00021472496
Bit 909,0.00021460016
Bit 161,0.00021416669
Bit 519,0.00021412464
Bit 537,0.0002140498
Bit 400,0.00021385062
Bit 73,0.00021306591
Bit 1994,0.00021271301
Bit 63,0.00021226009
Bit 1711,0.00021217368
Bit 680,0.0002120604
Bit 846,0.00021204332
Bit 1039,0.00021130209
Bit 643,0.00021052103
Bit 1614,0.00021046124
Bit 1568,0.00021043576
Bit 1641,0.00021030132
Bit 570,0.00020985045
Bit 1559,0.00020979124
Bit 150,0.00020946928
Bit 1311,0.00020933233
Bit 1478,0.00020929941
Bit 1189,0.00020912976
Bit 810,0.0002089986
Bit 294,0.00020885243
Bit 154,0.00020876799
Bit 14,0.00020558896
Bit 792,0.0002052328
Bit 1410,0.0002051827
Bit 1745,0.00020380948
Bit 1640,0.00020357461
Bit 272,0.00020202494
Bit 225,0.00020117023
Bit 1032,0.00020093223
Bit 722,0.00020030297
Bit 1313,0.00020018147
Bit 415,0.00019907649
Bit 542,0.00019850167
Bit 406,0.00019844969
Bit 64,0.00019763691
Bit 1497,0.00019743656
Bit 1355,0.00019736607
Bit 500,0.00019708632
Bit 1690,0.00019635931
Bit 1730,0.00019547553
Bit 467,0.00019480303
Bit 1483,0.00019455304
Bit 1615,0.0001940172
Bit 1924,0.00019377613
Bit 61,0.00019281915
Bit 255,0.00019115942
Bit 695,0.00019105372
Bit 449,0.00019093615
Bit 1722,0.00019086477
Bit 543,0.00019034906
Bit 1970,0.00018803462
Bit 1127,0.00018724665
Bit 458,0.00018717001
Bit 1643,0.00018658598
Bit 435,0.00018580166
Bit 405,0.0001853914
Bit 1744,0.00018492242
Bit 2044,0.00018477227
Bit 216,0.00018434231
Bit 98,0.00018385965
Bit 493,0.0001824508
Bit 494,0.00018111675
Bit 1327,0.00018068428
Bit 1777,0.00017935484
Bit 444,0.00017925279
Bit 120,0.00017892364
Bit 1539,0.00017817377
Bit 875,0.00017808848
Bit 6,0.00017718755
Bit 349,0.0001746531
Bit 55,0.00017433542
Bit 261,0.00017338106
Bit 1324,0.00017275085
Bit 85,0.00017255978
Bit 826,0.00016908011
Bit 1242,0.00016903809
Bit 1784,0.0001685138
Bit 1287,0.0001682837
Bit 699,0.00016791174
Bit 496,0.00016679324
Bit 656,0.00016342646
Bit 1480,0.00016107921
Bit 297,0.00016047178
Bit 1088,0.00016030775
Bit 559,0.00015876943
Bit 183,0.00015511992
Bit 1152,0.00015482966
Bit 948,0.00015293878
Bit 1678,0.00015218557
Bit 1893,0.00014677516
Bit 1938,0.0001460794
Bit 1057,0.00014456877
Bit 607,0.00014319754
Bit 669,0.00013441051
Bit 251,0.00013239772
Bit 594,0.00013102923
Bit 1958,0.00013075663
Bit 414,0.00012922892
Bit 1338,0.00012922849
Bit 129,0.0001233148
Bit 1880,0.00012056881
Bit 1875,9.6333795e-05
Bit 1169,9.51868e-05
Bit 1461,9.35463e-05
Bit 495,9.0766465e-05
Bit 1081,8.9891575e-05
Bit 1780,8.104415e-05
Bit 1902,7.225341e-05
Bit 174,7.173053e-05
Bit 1378,4.985569e-05
Bit 188,4.8216443e-05
Bit 1046,4.7126046e-05
Bit 260,8.969498e-06
Bit 1857,0.0
Bit 1605,0.0
Bit 1194,0.0
Bit 1185,0.0
